city,zpid,zipcode,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms
austin,29432472,78758,15246.0,1952,2.0,3
austin,29422952,78753,13939.2,1509,2.0,3
austin,58303329,78753,10846.0,2081,2.0,3
austin,29424968,78757,10018.0,1171,2.0,3
austin,29424967,78757,9583.0,1189,2.0,3
austin,58304824,78758,7666.0,1568,2.0,3
austin,58303317,78753,11761.2,1386,2.0,3
austin,58303313,78753,11761.2,1190,2.0,2
austin,29424960,78757,9819.0,1462,2.0,3
austin,29427942,78753,8363.0,1420,2.0,3
austin,83819309,78758,6098.0,2369,3.0,4
austin,29431458,78758,10585.0,2020,2.0,3
austin,64682805,78758,12632.4,2407,2.0,3
austin,29428939,78753,7800.0,1752,2.0,4
austin,58304304,78758,9496.0,2112,3.0,4
austin,29422937,78753,8494.0,1426,2.0,4
austin,29432457,78758,8755.0,1253,2.0,4
austin,29423934,78753,10628.0,1278,2.0,3
austin,29422931,78753,8058.0,1139,2.0,3
austin,29431455,78758,9670.0,1402,2.0,3
austin,29427930,78753,11761.2,1420,2.0,3
austin,58304707,78753,10018.0,1706,2.0,3
austin,250997427,78754,3920.0,1346,3.0,3
austin,58303289,78753,9321.0,1392,2.0,3
austin,29431921,78753,6969.0,1696,2.0,3
austin,29425412,78753,9234.0,2024,3.0,5
austin,29430411,78753,8276.0,1469,2.0,3
austin,29425441,78753,8581.0,1358,2.0,4
austin,144290776,78753,9234.0,1924,2.0,3
austin,29427910,78753,7405.0,911,1.5,3
austin,29421441,78757,9801.0,1104,2.0,3
austin,64559773,78758,7056.0,2207,3.0,3
austin,29424939,78757,9060.0,1642,2.0,3
austin,29431897,78754,10323.0,2024,2.0,3
austin,29431436,78758,9583.0,2255,3.0,4
austin,29425897,78753,8624.0,1509,2.0,4
austin,29424936,78757,8102.0,1500,2.0,3
austin,29429396,78754,11761.2,1824,2.0,3
austin,58304231,78758,8145.0,2335,3.0,3
austin,29427490,78758,9888.0,2179,2.0,3
austin,58303225,78753,10890.0,1238,2.0,3
austin,29426935,78758,11761.2,1994,2.0,3
austin,58303222,78753,12196.8,1295,2.0,3
austin,29429395,78754,21344.4,2314,3.0,3
austin,58304218,78758,7753.0,1536,2.0,3
austin,29429393,78754,10890.0,2127,2.0,3
austin,29432429,78758,8276.0,1152,2.0,3
austin,29425890,78753,9147.0,1856,2.0,4
austin,29425387,78753,6969.0,1040,2.0,3
austin,29426927,78758,13068.0,1848,2.0,4
austin,58304208,78758,12632.4,1966,2.0,3
austin,29427982,78753,15246.0,1584,2.0,3
austin,29422970,78753,9147.0,1402,2.0,3
austin,29425885,78753,1711.0,1713,2.0,3
austin,29425879,78753,10193.0,1732,2.0,3
austin,29431878,78754,9801.0,1981,2.0,3
austin,29429366,78754,26136.0,1799,2.0,3
austin,29431864,78754,10454.0,1422,2.0,3
austin,29431863,78754,10454.0,1376,2.0,3
austin,29438704,78758,13939.2,1876,3.0,3
austin,29429362,78754,10890.0,2064,3.0,4
austin,58303195,78753,12196.8,1419,3.0,4
austin,29427857,78753,9844.0,970,2.0,3
austin,29427847,78753,10018.0,1352,2.0,3
austin,29433177,78753,13503.6,1694,2.0,3
austin,29430343,78753,6577.0,1138,2.0,2
austin,29437672,78758,6795.0,1944,3.0,4
austin,29431831,78753,12196.8,2007,3.0,4
austin,58303164,78753,11761.2,1321,2.0,3
austin,29431829,78753,10149.0,1544,2.0,3
austin,29437662,78758,4486.0,1606,2.0,3
austin,29425825,78753,6882.0,1000,1.0,3
austin,29437658,78758,4844.0,1868,3.0,3
austin,58302318,78753,9408.0,1859,2.0,4
austin,29431818,78753,9844.0,1969,2.0,4
austin,58304651,78753,9583.0,1768,2.0,4
austin,58302314,78753,16988.4,1554,2.0,3
austin,58304641,78753,12632.4,2649,2.0,3
austin,58302313,78753,14810.4,2108,2.0,3
austin,58303138,78753,16552.8,2008,2.0,3
austin,29427810,78753,7318.0,960,2.0,3
austin,29437637,78758,7840.0,2002,3.0,3
austin,29424310,78753,7187.0,2401,3.0,4
austin,29437634,78758,7405.0,1653,2.0,3
austin,29429309,78753,11325.6,1559,2.0,3
austin,29424307,78753,7230.0,1500,2.0,3
austin,29425800,78753,6316.0,1270,2.0,3
austin,29437626,78758,8058.0,2291,3.0,3
austin,58304615,78753,10890.0,1897,2.0,4
austin,29431797,78753,7187.0,2828,3.0,3
austin,120897109,78753,8450.0,2794,4.0,4
austin,58304608,78753,28749.6,1550,2.0,3
austin,29429296,78753,13068.0,1849,3.0,4
austin,58302605,78753,12632.4,2631,2.0,4
austin,58304604,78753,10193.0,1790,2.0,4
austin,58303102,78753,13939.2,1422,2.0,3
austin,29425787,78753,6882.0,1221,2.0,4
austin,58302601,78753,12196.8,1828,2.0,4
austin,58304599,78753,10367.0,1888,2.0,3
austin,29427784,78753,6708.0,999,2.0,3
austin,29428484,78758,8232.0,1683,2.0,3
austin,29425784,78753,7840.0,1064,2.0,3
austin,58304590,78753,9888.0,1995,2.0,3
austin,29427781,78753,6795.0,1002,1.0,3
austin,29429978,78758,7927.0,1344,2.0,3
austin,58302586,78753,10018.0,1316,2.0,3
austin,29437586,78758,8712.0,2259,3.0,4
austin,29429277,78753,3480.0,1709,3.0,4
austin,58304582,78753,9583.0,1799,2.0,3
austin,58302276,78753,6446.0,2608,3.0,3
austin,29436582,78758,4748.0,2332,3.0,4
austin,29427425,78758,8058.0,1503,2.0,3
austin,29429921,78758,8276.0,2039,3.0,4
austin,58304284,78758,13503.6,2176,3.0,4
austin,29429920,78758,7840.0,1493,2.0,3
austin,29436573,78758,5706.0,1470,2.0,3
austin,29429919,78758,7971.0,1712,2.0,3
austin,58303071,78753,20037.6,2072,3.0,4
austin,29436570,78758,6098.0,1423,2.0,3
austin,58302568,78753,10497.0,2168,2.0,3
austin,58304565,78753,11761.2,1710,2.0,3
austin,29425764,78753,7579.0,1246,2.0,3
austin,29431752,78753,9147.0,1904,0.0,3
austin,29432412,78758,9147.0,1135,1.0,3
austin,29431412,78758,8668.0,1907,2.0,3
austin,119621055,78753,6011.0,2794,4.0,4
austin,29431751,78753,9191.0,2614,2.0,4
austin,29425750,78753,7056.0,1222,1.0,3
austin,2100773550,78753,8878.0,2004,3.0,3
austin,29422407,78757,7927.0,1654,2.0,3
austin,58303050,78753,12196.8,1231,2.0,3
austin,121657906,78758,5749.0,1207,1.0,2
austin,29423996,78753,15246.0,2217,3.0,4
austin,29422406,78757,7230.0,1600,2.0,4
austin,120899544,78753,5880.0,1701,2.0,3
austin,58303043,78753,11761.2,1645,2.0,3
austin,29422405,78757,7971.0,1338,2.0,4
austin,29431735,78753,9321.0,950,1.0,3
austin,29435043,78753,5662.0,1102,2.0,3
austin,58304539,78753,10201.0,1875,2.0,3
austin,29430230,78753,13068.0,1344,2.0,3
austin,29435039,78753,5662.0,1102,2.0,3
austin,29433226,78753,16988.4,2001,2.0,4
austin,29421402,78757,9757.0,1462,2.0,3
austin,29422401,78757,9278.0,1653,2.0,3
austin,58303034,78753,11761.2,1118,1.0,3
austin,29428899,78758,4268.0,1237,2.0,3
austin,29435032,78753,5967.0,1080,2.0,3
austin,29429224,78753,13068.0,1752,2.0,3
austin,29432398,78758,16552.8,2443,3.0,3
austin,29435031,78753,5967.0,1119,2.0,3
austin,29421398,78757,9408.0,2561,3.0,4
austin,241930219,78754,5401.0,1400,2.0,3
austin,29424894,78757,9278.0,1056,1.0,3
austin,29421718,78754,9365.0,1176,1.0,3
austin,29421392,78757,9688.0,1769,2.0,3
austin,29429891,78758,8189.0,1203,2.0,3
austin,29421712,78753,9583.0,1382,2.0,3
austin,29427389,78758,13068.0,2515,3.0,4
austin,29428994,78753,13068.0,1611,2.0,3
austin,29429210,78753,13068.0,1622,2.0,3
austin,29427386,78758,12196.8,1734,2.0,3
austin,58304432,78758,10628.0,1976,2.0,3
austin,29424205,78753,12196.8,1013,2.0,3
austin,58302704,78753,9452.0,1775,3.0,3
austin,58302703,78753,10628.0,2103,3.0,3
austin,58302702,78753,10105.0,1501,2.0,3
austin,29429195,78753,13068.0,2261,3.0,4
austin,29421695,78753,5675.0,1521,2.0,2
austin,29423488,78758,7187.0,1362,3.0,3
austin,29433193,78753,10018.0,1648,2.0,3
austin,58304510,78753,9496.0,1720,2.0,3
austin,58302688,78753,10018.0,1820,2.0,4
austin,29424883,78757,8058.0,1206,2.0,3
austin,58303005,78753,14810.4,1705,2.0,3
austin,29426992,78753,11761.2,3120,4.0,8
austin,58304504,78753,10323.0,1719,2.0,4
austin,29424882,78757,10149.0,1130,2.0,3
austin,29425683,78753,9801.0,1295,2.0,3
austin,29430173,78753,8973.0,1352,2.0,3
austin,29430170,78753,9147.0,1140,2.0,3
austin,29424877,78757,7505.0,1240,2.0,3
austin,29421375,78757,8094.0,910,1.0,2
austin,29430169,78753,9321.0,1008,1.0,3
austin,29425374,78753,8799.0,1192,1.0,3
austin,29425665,78753,9487.0,1946,2.0,3
austin,29429162,78753,10323.0,1630,2.0,4
austin,29427371,78758,9278.0,1508,2.0,3
austin,29427162,78753,9757.0,1069,2.0,3
austin,29425371,78753,8799.0,1248,1.0,3
austin,29431655,78758,16552.8,2400,4.0,4
austin,29429155,78753,10715.0,1415,2.0,3
austin,29424870,78757,6969.0,1178,2.0,3
austin,29424155,78753,9583.0,1508,2.0,4
austin,2132020369,78758,6054.0,1348,2.0,3
austin,29431368,78758,6926.0,1538,2.0,4
austin,29424150,78753,9626.0,1524,2.0,3
austin,2091380148,78754,5536.0,1300,2.0,3
austin,29425646,78753,20908.8,1080,2.0,3
austin,29426865,78758,9321.0,1678,2.0,4
austin,29425642,78753,23522.4,1754,2.0,4
austin,29424140,78753,9670.0,1533,2.0,3
austin,29428864,78758,3528.0,930,1.0,2
austin,29427138,78753,8450.0,1754,3.0,3
austin,29428859,78758,4237.0,1193,2.0,2
austin,29429858,78758,10759.0,1512,2.0,3
austin,29425625,78753,7753.0,1304,2.0,3
austin,29427358,78757,8058.0,3872,8.0,8
austin,29429114,78753,13068.0,1588,2.0,3
austin,29423356,78758,12196.8,1556,2.0,3
austin,29431355,78758,7797.0,1382,2.0,3
austin,29429093,78753,10715.0,1004,1.0,3
austin,29427093,78753,7143.0,1226,2.0,3
austin,29423354,78758,9818.0,1014,1.0,3
austin,29429853,78758,9060.0,1328,2.0,4
austin,29425583,78753,5880.0,1130,2.0,4
austin,29427080,78753,7448.0,1193,2.0,3
austin,29427075,78753,13068.0,1740,2.0,3
austin,2084986572,78753,7840.0,2344,0.0,0
austin,29427072,78753,12632.4,1640,2.0,3
austin,29423352,78758,9147.0,1031,1.0,3
austin,29424065,78753,5662.0,956,2.0,3
austin,29421352,78757,10454.0,1954,3.0,3
austin,29429851,78758,11761.2,2171,3.0,4
austin,29427064,78753,13068.0,1819,2.0,3
austin,29422475,78757,8712.0,1600,2.0,4
austin,29431344,78758,13503.6,1716,2.0,4
austin,29424059,78753,5837.0,1117,1.0,3
austin,29425343,78758,8755.0,1530,2.0,3
austin,58302554,78753,9583.0,1997,2.0,4
austin,29429842,78758,9278.0,1411,2.0,3
austin,29423840,78753,7353.0,1022,1.0,3
austin,29431337,78758,13503.6,1657,2.0,4
austin,29427044,78753,13068.0,1991,2.0,3
austin,29427042,78753,13068.0,1727,2.0,3
austin,29429832,78758,6969.0,3908,0.0,0
austin,29427041,78753,13068.0,1978,2.0,3
austin,58302536,78753,9931.0,1412,2.0,3
austin,29423330,78757,7884.0,2209,2.0,4
austin,29427034,78753,10236.0,3120,4.0,8
austin,29427032,78753,12632.4,3120,4.0,8
austin,29423325,78757,8102.0,988,1.0,3
austin,29425530,78753,10890.0,1205,2.0,3
austin,29425529,78753,8537.0,1195,2.0,3
austin,29425526,78753,7971.0,1042,2.0,3
austin,29431321,78758,12632.4,1969,2.0,4
austin,29425321,78758,10163.0,1104,1.0,3
austin,58302694,78753,8973.0,1627,2.0,3
austin,29423321,78757,8276.0,1005,1.0,3
austin,29425517,78753,7710.0,1020,2.0,3
austin,29420819,78753,11761.2,306,1.0,1
austin,29428814,78758,4660.0,1137,3.0,3
austin,29428813,78758,4443.0,1332,3.0,3
austin,29431312,78758,9147.0,1721,2.0,4
austin,29423811,78753,6708.0,1151,2.0,3
austin,29420811,78753,9147.0,800,1.0,2
austin,29432300,78758,11761.2,1674,2.0,3
austin,29431299,78758,10500.0,1752,2.0,3
austin,29428799,78758,4617.0,1137,2.0,3
austin,29428794,78758,4617.0,1137,2.0,3
austin,29426792,78758,7274.0,1033,2.0,3
austin,29425279,78758,9234.0,2019,2.0,4
austin,29426778,78758,13939.2,1812,3.0,4
austin,29423771,78753,12632.4,1030,2.0,3
austin,29422763,78753,10497.0,1200,2.0,2
austin,29428748,78758,4573.0,930,1.0,2
austin,29422748,78753,8712.0,1500,3.0,4
austin,58302242,78757,8712.0,1848,3.0,3
austin,29422739,78758,11325.6,1136,2.0,3
austin,29431237,78758,13068.0,1644,2.0,3
austin,29420733,78757,8712.0,1145,1.0,3
austin,29432224,78758,8973.0,2133,3.0,4
austin,29420721,78757,6098.0,1421,3.0,4
austin,29432219,78758,8581.0,2188,3.0,4
austin,29423718,78753,7927.0,980,2.0,3
austin,29425216,78758,9331.0,2326,4.0,4
austin,29432212,78758,8581.0,1679,2.0,3
austin,29425210,78758,9452.0,1127,1.0,3
austin,29431209,78758,8276.0,1930,2.0,4
austin,29422708,78758,9757.0,1417,2.0,3
austin,29428703,78758,9670.0,1966,2.0,4
austin,29422679,78758,15681.6,1146,2.0,4
austin,29423390,78758,10149.0,1768,2.0,4
austin,29428676,78758,9975.0,2231,2.0,4
austin,29428670,78758,12196.8,2658,3.5,5
austin,29420667,78757,8190.0,1410,1.5,3
austin,29420664,78757,8058.0,1248,2.0,3
austin,29432161,78758,13068.0,1684,2.0,3
austin,29420661,78757,7385.0,1945,2.0,3
austin,29432158,78758,10890.0,2078,2.0,4
austin,29422658,78758,9975.0,1417,2.0,3
austin,29432153,78758,14374.8,1743,2.0,3
austin,29422652,78758,7927.0,1734,2.0,4
austin,29426650,78757,6926.0,1208,2.0,3
austin,29422648,78758,7405.0,1352,2.0,3
austin,29425147,78758,11761.2,1452,2.0,3
austin,29427638,78758,9801.0,1955,2.0,4
austin,29423638,78758,11325.6,1781,2.0,3
austin,29422638,78758,6969.0,1014,1.0,3
austin,29420632,78757,8886.0,2609,2.0,3
austin,29423627,78758,6838.0,999,1.0,3
austin,29427626,78758,9496.0,2432,3.0,4
austin,29420623,78757,7361.0,1028,1.0,3
austin,29427620,78758,9278.0,1895,2.0,3
austin,29425118,78757,7361.0,1186,1.0,3
austin,29423615,78758,7701.0,1629,2.0,4
austin,29430114,78758,6067.0,1296,2.0,2
austin,29420612,78757,7396.0,1342,1.0,3
austin,29430107,78758,6067.0,1296,2.0,2
austin,29431485,78758,8712.0,1221,2.0,3
austin,29426606,78757,6969.0,1446,2.0,3
austin,29425105,78757,7013.0,1095,1.0,3
austin,29430103,78758,6067.0,1296,2.0,2
austin,29423601,78758,7797.0,1274,2.0,3
austin,29431099,78758,10410.0,1182,2.0,3
austin,29431097,78758,9147.0,1359,2.0,3
austin,29423596,78758,7753.0,1030,2.0,3
austin,29420595,78757,10454.0,1189,2.0,3
austin,29430092,78758,6068.0,1253,3.0,3
austin,29425091,78757,8015.0,1042,2.0,3
austin,29430075,78758,6067.0,1277,2.0,2
austin,29428573,78758,9104.0,1420,2.0,3
austin,29426573,78757,7840.0,1218,2.0,3
austin,29423573,78758,7753.0,1010,2.0,3
austin,29425071,78757,9000.0,1600,2.0,3
austin,29421571,78753,9844.0,1738,2.0,3
austin,29421569,78753,13939.2,1040,1.0,2
austin,29430067,78758,6054.0,1348,2.0,3
austin,29423562,78758,8276.0,1263,1.0,3
austin,29431058,78758,9888.0,1518,2.0,3
austin,29430055,78758,6067.0,1348,2.0,3
austin,29432554,78758,9453.0,3072,4.0,8
austin,29430052,78758,6067.0,1296,2.0,2
austin,29430051,78758,6067.0,1363,2.0,3
austin,29425050,78757,9801.0,1431,2.0,3
austin,29427549,78758,400.0,1355,2.0,3
austin,29431548,78758,9016.0,1503,2.0,3
austin,29430047,78758,6054.0,1348,2.0,2
austin,29425046,78757,7230.0,1559,2.0,3
austin,29425043,78757,8276.0,1736,2.0,4
austin,29431540,78758,9104.0,1426,2.0,4
austin,29431539,78758,10193.0,1530,2.0,3
austin,29427539,78758,396.0,1080,2.0,2
austin,29425036,78757,13503.6,2085,2.0,4
austin,29423536,78758,8276.0,1036,2.0,3
austin,29430033,78758,6067.0,1324,2.0,3
austin,29428533,78758,9016.0,2238,3.0,4
austin,29423533,78758,7840.0,1036,1.0,3
austin,29432526,78758,12632.4,1113,2.0,3
austin,29421523,78753,12196.8,1697,1.0,3
austin,29425021,78757,9100.0,1202,2.0,3
austin,29428516,78758,8363.0,1646,2.0,3
austin,29425016,78757,9626.0,1374,2.0,4
austin,29430015,78758,6067.0,1277,2.0,2
austin,29423509,78758,12632.4,2000,3.0,3
austin,29422509,78757,9583.0,2182,2.0,4
austin,29425008,78757,8929.0,1711,2.0,3
austin,29422507,78757,10323.0,1680,2.0,3
austin,29422506,78757,9713.0,1480,2.0,3
austin,29422503,78757,9670.0,1556,2.0,3
austin,29586997,78717,7535.0,2849,3.0,3
austin,121722485,78717,5357.0,2381,4.0,4
austin,89654915,78717,8276.0,2665,4.0,3
austin,29586913,78717,10890.0,2407,3.0,4
austin,29586909,78717,7013.0,1948,2.0,4
austin,29586877,78717,7405.0,1502,2.0,3
austin,29575490,78729,8494.0,1767,2.0,3
austin,29375481,78727,6316.0,1188,2.0,3
austin,29445961,78727,6011.0,1248,2.0,3
austin,29364997,78759,12196.8,2571,3.0,3
austin,29595455,78729,5662.0,1658,2.0,3
austin,29371495,78759,10467.0,2554,3.0,4
austin,29364995,78759,10323.0,2512,3.0,4
austin,29595449,78729,6098.0,1327,2.0,3
austin,29445947,78727,6098.0,1368,2.0,3
austin,29369490,78759,12632.4,2212,3.0,3
austin,29371988,78759,8929.0,2288,3.0,4
austin,29369988,78759,10890.0,2003,3.0,4
austin,58304990,78727,8624.0,1336,2.0,3
austin,58305989,78727,7492.0,1595,2.0,3
austin,29369980,78759,10367.0,3319,3.0,4
austin,29575428,78729,8973.0,1724,2.5,3
austin,114406977,78759,10759.0,3121,4.0,5
austin,29443988,78727,8929.0,2037,2.0,4
austin,29376928,78729,7492.0,1524,3.0,4
austin,29557427,78729,12196.8,1445,2.0,4
austin,29371973,78759,8712.0,1711,2.0,3
austin,29376925,78729,6011.0,2029,3.0,3
austin,29377922,78729,6969.0,1801,3.0,4
austin,29443970,78727,27878.4,3388,4.0,4
austin,29369472,78759,10454.0,1985,2.0,3
austin,29376921,78729,6141.0,2326,3.0,4
austin,29364971,78759,10454.0,2337,3.0,4
austin,29575418,78729,6882.0,3454,3.0,5
austin,29366469,78759,47916.0,3419,4.0,4
austin,29443963,78727,16988.4,2470,2.0,4
austin,29371966,78759,8407.0,1903,2.0,4
austin,29582401,78729,4443.0,1779,3.0,3
austin,29369465,78759,10497.0,1799,3.0,3
austin,58304958,78727,4791.0,1168,3.0,2
austin,29582387,78729,5227.0,2210,3.0,3
austin,29447379,78727,3963.0,920,1.0,2
austin,29366461,78759,6098.0,3097,3.0,4
austin,29443954,78727,29185.2,2150,2.0,4
austin,29447369,78727,4791.0,1023,2.0,2
austin,29574863,78729,7492.0,1548,3.0,3
austin,29575362,78729,8537.0,2162,3.0,4
austin,29438446,78759,10454.0,2111,3.0,4
austin,29442436,78727,6969.0,1850,3.0,4
austin,29574836,78729,6577.0,1518,2.0,3
austin,29438436,78759,8624.0,2133,3.0,4
austin,29447317,78727,3746.0,778,2.0,2
austin,29371443,78759,10541.0,1923,2.0,3
austin,29445935,78727,5662.0,1215,2.0,3
austin,29371940,78759,8450.0,1965,2.0,3
austin,29447312,78727,3571.0,1089,2.0,3
austin,29438424,78759,8973.0,2016,3.0,4
austin,29369439,78759,9060.0,1507,3.0,3
austin,58305919,78727,7710.0,1548,2.0,3
austin,83827417,78727,13503.6,3579,4.0,5
austin,29369436,78759,8668.0,1558,2.0,3
austin,29574768,78729,6577.0,1551,2.0,3
austin,29591738,78729,6098.0,1983,3.0,3
austin,29369931,78759,8363.0,1738,2.0,3
austin,29442413,78727,11761.2,1908,3.0,4
austin,29369429,78759,10628.0,1962,2.0,3
austin,29445910,78727,6098.0,1288,2.0,3
austin,29369927,78759,8319.0,2170,3.0,3
austin,58305906,78727,10890.0,1890,3.0,4
austin,29371925,78759,10890.0,2155,3.0,4
austin,29591714,78729,6098.0,1874,3.0,3
austin,29442402,78727,8581.0,1613,2.0,4
austin,29373712,78727,7318.0,1128,2.0,3
austin,29366421,78759,12632.4,3655,5.0,5
austin,29439400,78759,7274.0,1404,2.0,3
austin,29447205,78727,5924.0,1381,2.0,3
austin,58305893,78727,7840.0,1658,2.0,3
austin,29366416,78759,14374.8,2871,3.0,4
austin,29371915,78759,10541.0,1763,2.0,3
austin,29591691,78729,6882.0,1507,3.0,3
austin,29591686,78729,8712.0,1919,3.0,3
austin,29377180,78729,6926.0,2296,3.5,4
austin,29366410,78759,11761.2,2806,3.0,4
austin,29369909,78759,8624.0,1618,2.0,3
austin,58305875,78727,7270.0,2084,2.0,3
austin,29377169,78729,6534.0,2206,3.0,4
austin,29367908,78759,15681.6,2282,2.0,3
austin,29438373,78759,11325.6,2613,4.0,3
austin,29373906,78750,12632.4,2698,3.0,4
austin,58305870,78727,7535.0,1610,2.0,3
austin,185186664,78729,6403.0,1561,2.0,3
austin,29438363,78759,13503.6,3092,4.0,5
austin,29442355,78727,13068.0,1999,3.0,4
austin,29591661,78729,5140.0,2227,3.0,4
austin,29375661,78729,9321.0,2040,3.0,3
austin,29367900,78759,14810.4,2765,3.0,3
austin,29438351,78759,8015.0,1496,2.0,3
austin,29591656,78729,5700.0,1785,2.5,3
austin,29439343,78759,6621.0,1285,2.0,3
austin,29367899,78759,11325.6,2090,2.0,3
austin,29584654,78729,6141.0,2256,3.0,4
austin,70340190,78727,7448.0,2144,3.0,3
austin,29438334,78759,8929.0,1832,2.0,3
austin,29591651,78729,7405.0,1965,3.0,3
austin,58305829,78727,9844.0,1626,2.0,3
austin,29371391,78759,8668.0,1956,0.0,5
austin,29446134,78727,71438.4,3721,3.0,3
austin,29366391,78759,12632.4,2910,3.0,4
austin,29442319,78727,11325.6,1588,2.0,3
austin,29584642,78729,6882.0,2891,3.0,4
austin,29367889,78759,10802.0,2274,3.0,4
austin,29438312,78759,9147.0,1770,2.0,3
austin,29438308,78759,10454.0,2309,3.0,4
austin,29447127,78727,7492.0,1225,2.0,3
austin,29367306,78759,8973.0,1598,2.0,3
austin,29365383,78759,10323.0,3436,3.0,4
austin,29584613,78729,6054.0,1753,2.0,3
austin,29438301,78759,8624.0,1339,2.0,3
austin,29371881,78759,11761.2,1632,2.0,3
austin,29447102,78727,7840.0,1362,2.0,3
austin,29442297,78727,6926.0,2137,2.0,4
austin,29598597,78729,6882.0,2003,3.0,3
austin,29369378,78759,8581.0,1615,2.0,3
austin,29369877,78759,11761.2,1502,2.0,3
austin,29442293,78727,6969.0,1625,2.0,3
austin,29439292,78759,8537.0,1583,2.0,4
austin,29377078,78729,6490.0,2281,3.0,3
austin,29446068,78727,5662.0,1400,2.0,3
austin,29367367,78759,9888.0,2610,3.0,4
austin,29438281,78759,7274.0,1621,2.0,4
austin,120899363,78759,13068.0,2950,4.0,4
austin,29447499,78728,6969.0,1430,2.0,3
austin,29439279,78759,7840.0,1893,2.0,4
austin,29369860,78759,7405.0,1820,2.0,3
austin,29371857,78759,9583.0,2003,2.0,3
austin,29598552,78729,12632.4,1676,3.0,3
austin,29366357,78759,23086.8,2547,2.0,4
austin,29446049,78727,5880.0,1199,2.0,3
austin,29454496,78728,4974.0,2114,2.5,3
austin,29365357,78759,9278.0,3497,4.0,5
austin,29371853,78759,2395.0,1275,3.0,2
austin,58305904,78727,8407.0,1557,2.0,3
austin,29447494,78728,7753.0,1687,2.0,3
austin,29377041,78729,6403.0,2295,3.0,3
austin,29582540,78729,4181.0,1808,3.0,3
austin,29442257,78727,7535.0,1748,3.0,4
austin,54515255,78727,6882.0,2164,3.0,3
austin,29582535,78729,4225.0,1864,3.0,3
austin,29369840,78759,9147.0,1386,2.0,3
austin,29450985,78728,8285.0,1998,3.0,4
austin,29450984,78728,8755.0,1651,2.0,3
austin,29366339,78759,11761.2,2179,2.0,3
austin,29449483,78728,13503.6,1620,2.0,3
austin,29444240,78727,7840.0,1679,2.0,3
austin,29369336,78759,9713.0,2122,2.0,4
austin,29444239,78727,6664.0,1529,3.0,3
austin,29454481,78728,4965.0,1776,3.0,3
austin,29369239,78759,15681.6,2487,3.0,4
austin,29447481,78728,4199.0,1044,2.0,2
austin,29582527,78729,4965.0,1923,3.0,3
austin,29366550,78759,13503.6,2610,3.0,4
austin,29443472,78727,12196.8,2477,2.0,4
austin,29440971,78727,4007.0,998,2.0,3
austin,29444961,78727,7553.0,2885,3.0,4
austin,58307452,78727,6185.0,2225,3.0,3
austin,29444943,78727,12632.4,2413,3.0,4
austin,29443441,78727,8450.0,2804,3.0,4
austin,64842439,78727,18295.2,3158,4.0,5
austin,29445437,78727,7274.0,2308,2.0,3
austin,29442994,78727,7840.0,1211,2.0,3
