city,zpid,zipcode,garageSpaces,hasAssociation,yearBuilt,lotSizeSqFt,livingAreaSqFt,numOfBathrooms,numOfBedrooms,numOfStories
austin,29351394,78731,0,True,1995,17424.0,2893,3.0,4,2
austin,29342304,78730,0,False,1978,31798.8,3019,4.0,3,2
austin,29358887,78750,2,False,1983,39639.6,2922,3.0,3,2
del valle,83819425,78617,0,True,2007,5357.0,2322,3.0,4,2
austin,88027789,78717,2,True,2004,8457.0,3468,4.0,5,2
austin,70345662,78725,2,True,2009,4660.0,1272,2.0,3,1
austin,29372400,78750,2,True,1985,9844.0,2774,2.0,3,2
austin,70333788,78732,0,True,2005,9670.0,2883,3.0,4,2
austin,29351383,78731,3,True,1994,9147.0,3560,3.0,5,2
del valle,80087925,78617,0,True,2008,4965.0,1856,3.0,3,2
austin,89550796,78724,2,True,2014,8755.0,1704,2.0,3,1
austin,111968786,78717,2,True,2012,5837.0,1937,3.0,3,2
austin,70323862,78733,3,True,2005,44431.2,4684,6.0,5,2
del valle,70341923,78617,0,True,2009,6272.0,2691,3.0,4,2
austin,64634789,78724,1,True,2003,8276.0,1274,2.0,3,2
austin,89651286,78717,0,True,2008,7405.0,1844,2.0,3,1
austin,60136362,78733,1,True,1973,23086.8,952,1.0,1,1
del valle,29470419,78617,0,True,1998,6969.0,1466,3.0,3,2
austin,121656881,78750,0,True,2013,6368.0,1790,3.0,2,2
austin,64842284,78724,0,True,2004,4617.0,1450,3.0,3,2
austin,2086373955,78737,3,True,2019,9583.0,3400,4.0,4,1
austin,70345631,78725,1,True,2005,5662.0,1436,2.0,3,1
austin,29368396,78759,0,True,1993,12196.8,4079,5.0,5,2
del valle,145657415,78617,0,True,2016,4965.0,2873,3.0,5,2
austin,114157955,78737,3,True,2011,13068.0,2835,4.0,4,1
austin,29351381,78731,0,True,1994,9408.0,3549,5.0,5,2
austin,64578358,78733,0,True,2003,14374.8,3186,4.0,4,2
austin,125808623,78725,0,True,2014,4617.0,1508,2.0,3,1
del valle,251029914,78617,1,True,2017,10497.0,1591,2.0,3,1
austin,125887777,78732,0,False,2018,10367.0,2758,4.0,4,2
austin,70330356,78733,0,True,2012,109335.6,109292,0.0,5,2
austin,29351880,78730,3,True,1999,43560.0,4087,4.0,4,2
austin,125934135,78744,0,True,2015,5445.0,1617,2.0,3,1
austin,70992278,78717,0,True,2006,6098.0,1995,3.0,3,2
del valle,70345913,78617,0,True,2006,5401.0,1586,2.0,4,1
austin,29374395,78750,0,True,1976,14810.4,2796,2.0,4,1
austin,2098913275,78725,0,False,2015,6185.0,1100,2.0,3,1
austin,29353878,78731,0,True,2018,16552.8,3602,4.0,4,2
austin,125090634,78744,0,True,2015,4399.0,1489,2.0,3,1
austin,70352275,78732,2,True,2013,54450.0,4000,4.0,5,2
austin,83829268,78724,0,True,2012,8276.0,2088,3.0,4,2
austin,29351378,78731,0,True,1992,12632.4,3972,5.0,4,2
austin,94882853,78732,0,True,2011,8712.0,1859,2.0,3,1
driftwood,250399952,78619,3,True,2018,43995.6,3800,4.0,4,1
austin,70345600,78725,0,True,2009,4268.0,2026,3.0,5,2
austin,70992273,78717,0,True,2006,9583.0,2801,4.0,4,2
austin,70352265,78730,3,True,2014,20908.8,4069,4.0,5,2
austin,29377392,78750,0,True,1981,16117.2,2776,3.0,4,2
del valle,70345908,78617,0,True,2006,5401.0,1473,2.0,4,1
austin,114156945,78737,2,True,2011,15681.6,3239,4.0,4,2
austin,251030597,78725,0,True,2018,6185.0,2381,3.0,4,2
austin,29370392,78750,0,True,1984,10105.0,2380,2.0,4,1
austin,64658848,78733,0,True,2003,12196.8,3251,4.0,3,2
austin,185217270,78717,0,True,2010,9583.0,1859,2.0,3,1
austin,29462580,78725,2,True,1999,6403.0,1662,2.0,3,1
del valle,63712399,78617,0,True,2004,6011.0,1985,2.0,3,1
austin,83830766,78724,0,True,2009,5749.0,1532,2.0,3,1
austin,29342348,78733,2,True,2001,43995.6,3343,4.0,4,2
austin,29353871,78731,3,True,1957,31363.2,3360,4.0,4,1
austin,89547757,78732,0,True,2009,6011.0,2045,2.0,3,1
austin,88021769,78717,0,True,2005,7013.0,1837,2.0,3,1
austin,125805573,78725,0,True,2014,4181.0,1550,2.0,3,1
austin,29336264,78746,0,True,1982,9191.0,2333,3.0,3,1
austin,29395261,78724,0,False,1972,6882.0,1278,2.0,3,1
austin,29353870,78731,0,True,2018,9321.0,2933,3.0,4,1
austin,241930760,78725,0,True,2016,6185.0,1308,3.0,3,2
austin,29342345,78733,2,True,1993,50965.2,4299,4.0,4,2
austin,88027768,78717,0,True,2003,4965.0,1880,3.0,3,2
austin,29353869,78731,0,True,1988,19602.0,2453,2.0,3,1
austin,29375888,78750,4,True,1977,17859.6,3297,3.0,4,1
austin,89556257,78724,0,True,2010,10585.0,1776,3.0,4,2
austin,145656114,78744,0,True,2015,6098.0,1297,2.0,3,1
del valle,29470392,78617,0,True,1999,10890.0,1403,2.0,3,1
austin,29351365,78731,0,True,1984,10454.0,2329,3.0,3,2
austin,70337262,78730,0,True,2005,15681.6,3122,3.0,4,1
del valle,83826891,78617,0,True,2013,6141.0,1366,2.0,3,1
austin,29374385,78750,2,True,1976,15246.0,3031,3.0,4,2
austin,29361751,78732,2,False,1975,9191.0,1620,2.0,2,2
austin,145653363,78726,0,True,2015,8363.0,2217,2.0,3,1
austin,83819259,78724,0,True,2008,5357.0,1341,2.0,3,1
austin,29375883,78750,0,False,1975,14374.8,2501,2.0,3,1
austin,83123966,78730,0,True,2007,16117.2,4979,6.0,5,2
austin,145551605,78744,0,True,2018,6621.0,2447,2.0,3,1
austin,241937749,78725,0,True,2016,5619.0,1570,2.0,3,1
del valle,83813891,78617,2,True,2014,5662.0,1474,3.0,3,2
austin,2094300248,78732,3,True,2018,14810.4,5059,5.0,4,2
austin,243334255,78717,0,True,2016,8211.0,2244,3.0,4,2
austin,29372883,78750,0,True,1984,13068.0,2693,4.0,4,2
austin,29359361,78730,2,True,1996,10454.0,3569,4.0,4,2
austin,29344758,78746,3,True,2001,32670.0,7413,7.0,5,2
austin,241930604,78744,0,True,2016,8494.0,2629,3.0,4,1
austin,89552498,78724,0,True,2009,8712.0,1704,2.0,3,1
austin,70337257,78730,0,True,2006,19166.4,4044,4.0,4,2
austin,89548938,78739,0,True,2011,13068.0,3938,4.0,4,2
del valle,70345882,78617,0,True,2006,4965.0,1586,2.0,4,1
austin,29462554,78725,0,True,1999,5227.0,1041,2.0,2,1
austin,2090437934,78737,0,True,2012,8712.0,3322,4.0,5,2
austin,29372882,78750,0,True,1988,13068.0,2742,3.0,4,2
austin,29342256,78746,3,True,2002,37461.6,5797,6.0,5,2
austin,29361741,78732,0,False,1960,10236.0,1404,2.0,2,1
austin,125803744,78725,0,True,2014,4617.0,1878,3.0,4,2
austin,2142047553,78725,0,True,2006,6185.0,1300,3.0,3,1
austin,145551602,78744,0,True,2018,6621.0,2440,4.0,4,2
austin,121655881,78726,2,False,2013,11761.2,2640,4.0,4,2
austin,70352247,78730,0,True,2011,22215.6,3571,4.0,4,1
austin,83123738,78724,2,False,1991,131115.6,960,1.0,2,1
austin,58298859,78750,0,True,1978,5445.0,1842,2.0,3,1
del valle,80096879,78617,0,True,2008,6098.0,1442,2.0,3,1
austin,58300380,78726,2,True,2000,7405.0,4048,4.0,4,1
austin,89661246,78717,0,True,2010,6011.0,1651,2.0,3,1
austin,251032231,78724,0,False,2017,5662.0,2029,2.0,4,1
austin,202153434,78737,0,True,2015,14374.8,2677,3.0,4,1
austin,29395244,78724,0,False,1971,6534.0,1227,2.0,4,1
austin,70352245,78730,0,True,2010,20473.2,3475,4.0,4,2
austin,83832236,78732,0,True,2006,10890.0,4117,4.0,5,2
austin,58298858,78750,0,True,1978,8276.0,1857,2.0,3,1
austin,83819833,78732,4,True,2011,20473.2,5353,6.0,5,2
austin,124720093,78744,3,True,2015,6599.0,3251,3.0,3,2
austin,125330933,78737,0,True,2014,10497.0,2582,3.0,4,1
austin,80095730,78724,0,True,2009,5749.0,1767,2.0,3,1
austin,29358857,78750,0,True,1983,5967.0,2042,3.0,4,2
austin,29361735,78732,4,False,2000,9060.0,4094,5.0,5,1
austin,64434238,78724,0,True,2006,4791.0,1080,2.0,3,1
del valle,70345876,78617,0,True,2012,4965.0,1439,3.0,4,2
austin,83124833,78732,0,True,2009,9583.0,3297,4.0,4,2
austin,70352240,78730,0,True,2006,22651.2,4855,5.0,5,2
austin,29363350,78750,0,True,1991,9888.0,2634,3.0,3,2
austin,64632734,78732,2,False,2002,16117.2,2604,3.0,4,2
austin,125230931,78737,0,True,2014,14810.4,3232,4.0,4,1
austin,70323829,78735,0,True,2005,16117.2,3831,4.0,4,2
austin,111371731,78724,0,True,2013,5749.0,1509,2.0,3,1
austin,29344738,78746,0,True,1985,7013.0,2038,3.0,3,2
del valle,70341872,78617,0,True,2005,4748.0,1659,3.0,3,2
austin,2083228723,78725,0,True,2016,6185.0,1308,3.0,3,2
austin,83822733,78732,0,True,2009,9975.0,2934,3.0,4,2
austin,124719589,78744,3,True,2015,6621.0,2477,2.0,3,1
austin,70352237,78730,0,True,2012,25264.8,3490,4.0,4,2
austin,111372723,78724,0,True,2014,4399.0,1197,2.0,3,1
austin,70331828,78730,3,True,2009,48787.2,5369,6.0,5,2
austin,70352232,78730,0,True,2007,26571.6,5216,4.0,5,2
austin,2090710344,78726,0,True,2015,8363.0,2929,3.0,4,1
austin,120895826,78732,0,True,2013,12196.8,3625,5.0,5,2
austin,58300374,78726,0,True,2000,9801.0,4226,4.0,5,2
austin,29361730,78732,0,False,1978,16988.4,1152,2.0,3,1
austin,29342230,78746,0,True,2001,32234.4,5398,7.0,5,2
austin,29351336,78731,2,True,1981,7143.0,2281,3.0,3,2
del valle,70341866,78617,2,True,2006,5140.0,1659,3.0,4,2
austin,29376374,78726,0,True,1992,8712.0,2778,3.0,5,2
austin,243336223,78717,0,True,2016,8276.0,1771,2.0,4,1
austin,70352228,78730,3,True,2005,21780.0,3600,4.0,4,1
del valle,70342359,78617,0,True,2010,6838.0,1485,2.0,4,1
austin,29336824,78733,0,True,1991,14374.8,2623,3.0,3,2
austin,58300371,78726,0,True,2000,7448.0,3450,4.0,4,2
austin,29363331,78750,0,True,1999,33105.6,3804,4.0,6,2
austin,29344726,78746,4,True,1992,9370.0,3419,4.0,4,2
del valle,64488353,78617,0,True,2004,6577.0,1515,2.0,3,1
austin,251036578,78744,2,True,2019,6263.0,2150,2.0,3,1
austin,83124823,78732,3,True,2009,14810.4,4336,4.0,5,2
del valle,70345852,78617,0,True,2006,4399.0,1203,2.0,3,1
austin,29342225,78746,3,True,2005,32234.4,4621,6.0,5,2
austin,83817227,78732,3,True,2007,8712.0,3118,4.0,4,2
del valle,70342345,78617,0,True,2015,5837.0,1350,2.0,3,1
austin,58301197,78724,0,False,2002,8760.0,2160,4.0,6,1
austin,145657207,78725,0,True,2015,5793.0,1653,3.0,3,2
austin,111965420,78737,0,True,2010,21780.0,2855,3.0,4,1
austin,89459969,78730,0,True,2008,22215.6,4266,6.0,5,2
austin,29363323,78750,0,True,1996,9583.0,3423,4.0,5,2
austin,89657213,78717,3,True,2009,12196.8,1914,2.0,4,1
austin,145656704,78725,0,True,2015,5749.0,1225,2.0,3,1
austin,29336820,78733,2,True,1992,11325.6,3490,4.0,4,2
del valle,70345844,78617,0,True,2005,4268.0,1448,2.0,4,1
austin,28591920,78737,4,False,1993,87120.0,3258,3.0,4,2
austin,2090138075,78744,0,True,2018,7274.0,1737,2.0,3,1
del valle,70342344,78617,0,True,2010,5837.0,1295,2.0,3,1
austin,125746319,78733,2,True,2019,11325.6,2779,3.0,3,2
austin,29343473,78746,0,True,1985,13503.6,2435,3.0,4,2
austin,83826719,78732,2,True,2007,7492.0,2682,3.0,3,1
austin,29368367,78759,0,True,1996,12196.8,3119,4.0,5,2
austin,119811212,78717,0,True,2013,5662.0,2220,3.0,3,2
austin,29355996,78730,3,True,1998,72745.2,4032,4.0,4,2
del valle,80098843,78617,0,True,2009,4356.0,1330,2.0,3,1
austin,29375866,78750,0,True,1993,16117.2,3150,4.0,5,2
austin,83821706,78732,2,True,2010,8973.0,2946,4.0,4,2
austin,145655493,78744,0,True,2016,5662.0,1739,2.0,4,1
del valle,70341841,78617,4,True,2010,6795.0,2688,3.0,3,2
austin,29343816,78733,0,False,1976,17424.0,2000,2.0,4,1
austin,64857865,78726,0,True,2003,9496.0,4006,4.0,5,2
del valle,70345835,78617,0,True,2005,4965.0,1091,1.0,3,1
austin,29336816,78733,0,True,1992,11325.6,3498,3.5,5,1
austin,89550915,78739,0,True,2012,10193.0,3692,4.0,5,2
austin,80104819,78730,0,True,2010,9931.0,1823,3.0,2,2
austin,70352478,78732,3,True,2011,21344.4,4749,4.0,4,2
austin,29336815,78733,0,True,1992,12632.4,3420,4.0,5,2
austin,60135188,78725,0,True,2002,5314.0,1371,2.0,3,1
austin,29370363,78750,0,True,1996,10018.0,4060,5.0,5,2
austin,124904977,78732,0,False,2018,17859.6,2326,0.0,3,2
del valle,29470332,78617,0,False,1997,6098.0,1178,2.0,3,1
austin,29342206,78746,2,True,1993,22215.6,2885,4.0,4,2
austin,29343813,78733,2,False,1984,17859.6,2131,3.0,3,2
austin,80081913,78737,2,True,2006,12196.8,2739,3.0,4,2
austin,83828998,78724,2,True,2010,7056.0,1318,2.0,3,1
austin,89656195,78717,2,True,2009,6577.0,2323,3.0,4,2
austin,2102202682,78725,0,True,2014,6098.0,1110,2.0,3,1
del valle,70345827,78617,0,True,2006,5967.0,1458,2.0,4,1
austin,29550362,78750,0,True,1974,25700.4,2400,3.0,4,1
austin,83124812,78732,3,True,2008,12196.8,4407,4.0,5,2
austin,119629407,78737,6,True,2014,435.0,1753,2.0,3,1
austin,29344698,78746,0,True,1984,21780.0,2945,3.0,4,2
austin,29351312,78731,2,True,1990,14374.8,3134,3.0,4,2
austin,80097164,78724,0,True,2008,6534.0,2280,3.0,4,2
austin,29588860,78750,0,False,1971,21780.0,2111,2.5,4,1
austin,58297811,78733,0,True,2000,14810.4,4334,6.0,5,2
austin,63834696,78746,3,False,2009,27442.8,5458,5.0,5,2
austin,58298811,78750,0,True,1992,3571.0,2422,3.0,3,2
austin,120088690,78717,0,True,2013,10105.0,2528,3.0,4,2
del valle,64650811,78617,0,True,2003,6446.0,1586,3.0,3,2
austin,122188902,78737,0,True,2013,10585.0,3208,3.5,4,1
austin,60138180,78725,0,True,2002,5270.0,1655,3.0,3,2
austin,29375859,78750,4,True,1975,13503.6,3020,3.0,3,2
austin,29342191,78746,0,True,1995,19166.4,3225,4.0,4,2
del valle,29470310,78617,2,False,1997,7361.0,1201,2.0,3,1
austin,83124810,78732,0,True,2008,16988.4,4326,6.0,5,2
austin,96635187,78729,0,True,2011,5706.0,2382,2.0,4,1
austin,29344687,78746,0,True,1982,15681.6,3000,4.0,4,2
del valle,62576806,78617,0,True,2003,8698.0,1326,2.0,3,1
austin,29363309,78750,3,True,1991,11761.2,3456,4.0,4,2
austin,111719175,78717,0,True,2011,7797.0,1864,2.0,3,1
austin,29375856,78750,0,True,1976,14374.8,2400,2.0,3,1
del valle,63351795,78617,0,True,2004,6011.0,1385,2.0,3,1
austin,2089988805,78730,0,True,1999,43560.0,5411,4.0,5,2
austin,29370356,78750,2,True,1996,9147.0,3335,4.0,4,2
austin,58297810,78733,3,True,2001,12632.4,4552,4.0,4,2
austin,29363305,78750,2,True,1994,22651.2,2428,3.0,3,2
austin,83823656,78724,0,True,2009,5967.0,1532,2.0,3,1
austin,29372855,78750,0,True,1985,12196.8,2500,3.0,3,1
austin,29343809,78733,0,False,1979,56628.0,3226,4.0,4,1
austin,125232898,78737,3,True,2014,18730.8,3545,5.0,4,1
austin,89546185,78732,2,True,2008,7056.0,2258,2.0,3,1
austin,111373149,78724,2,True,2015,4791.0,1847,3.0,3,2
austin,58298795,78750,0,True,1992,7318.0,2387,3.0,3,2
austin,29344674,78746,0,True,1989,8712.0,3448,5.0,5,2
austin,29336809,78733,3,True,1987,13068.0,2688,4.0,4,2
austin,96642672,78729,0,True,2011,5662.0,2687,4.0,3,1
austin,29351295,78731,0,True,1980,16117.2,2451,3.0,4,2
austin,60135169,78725,0,True,2002,6490.0,1780,2.0,3,1
austin,241930181,78732,4,True,2018,43124.4,5637,4.0,6,2
austin,29336807,78733,0,True,1992,9496.0,2984,4.0,4,2
austin,60135161,78725,0,True,2002,5967.0,1558,2.0,3,1
austin,70333794,78730,3,True,2004,45302.4,5267,4.0,4,2
austin,29566850,78750,1,False,1979,9626.0,1728,2.0,3,1
austin,241930180,78732,4,True,2018,43560.0,5514,5.0,6,2
austin,29343802,78733,0,True,1979,22651.2,2536,0.0,0,2
austin,63834670,78730,3,True,2004,16117.2,3375,3.0,3,1
del valle,64601258,78617,0,True,2003,6098.0,1326,2.0,3,1
austin,119621889,78737,3,True,2017,13503.6,3567,4.0,4,2
austin,2089111155,78724,2,True,2018,5998.0,1338,2.0,3,1
austin,58298794,78750,0,True,1992,6359.0,2323,2.0,4,1
austin,89549801,78733,4,True,2008,46173.6,4557,5.0,5,2
austin,111962388,78737,0,True,2010,20473.2,4164,4.0,5,2
austin,60138154,78725,0,True,2002,5314.0,1875,3.0,3,2
austin,29374411,78750,0,True,1976,15246.0,2348,2.0,3,1
austin,241933053,78744,0,True,2017,6054.0,1844,2.0,3,1
del valle,80088255,78617,0,True,2006,6011.0,1915,2.0,3,1
austin,29363287,78750,3,True,1999,87991.2,5458,5.0,5,2
austin,83813675,78732,2,True,2007,5749.0,2616,3.0,4,2
austin,83828801,78732,3,True,2012,14810.4,4791,5.0,5,2
austin,241933052,78744,0,True,2016,6098.0,2248,2.0,4,1
austin,63834666,78730,0,True,2004,25264.8,4315,4.0,4,1
austin,88021164,78717,0,True,2003,4965.0,1970,3.0,3,2
austin,243293382,78737,3,True,2016,12632.4,2869,3.0,3,1
austin,70352673,78732,3,True,2008,10541.0,3686,4.0,6,2
austin,29363284,78750,3,True,1998,50965.2,3585,4.0,5,2
austin,121723161,78717,4,True,2015,6534.0,3008,3.0,4,2
austin,70324280,78731,0,True,2005,3920.0,1987,2.0,2,1
austin,83815370,78724,0,True,2008,6229.0,1203,2.0,3,1
austin,29351779,78731,0,True,1980,3963.0,1903,3.0,3,2
austin,29374345,78750,2,True,1975,15681.6,4333,5.0,6,2
austin,83818169,78732,0,True,2006,18295.2,3841,4.0,5,2
austin,241931382,78739,0,True,2017,6795.0,1618,2.0,3,1
austin,80105149,78724,2,True,2008,7840.0,2184,3.0,4,2
austin,29336798,78733,0,True,1986,13503.6,2858,4.0,4,2
austin,29343476,78746,0,True,1987,13503.6,3084,3.0,4,2
austin,2085531276,78730,0,True,2001,54885.6,4628,5.0,4,2
austin,94642166,78732,0,True,2010,107593.2,6082,5.0,4,2
austin,119628882,78737,3,True,2012,11325.6,4025,4.0,5,2
austin,89548796,78732,3,True,2011,8747.0,4150,4.0,5,2
austin,111372118,78724,0,True,2015,6621.0,1252,2.0,3,1
austin,69812646,78724,0,True,2006,5749.0,1457,2.0,3,1
austin,29363276,78750,0,True,1996,11761.2,3654,4.0,5,2
austin,83830666,78732,2,True,2005,9888.0,4287,4.0,5,2
austin,60138138,78725,0,True,2003,5662.0,1278,1.0,3,1
austin,89658646,78717,0,True,2009,6098.0,1770,2.0,4,1
austin,80084882,78737,0,True,2006,17424.0,3650,4.0,4,2
austin,29368345,78759,0,True,1994,11761.2,3202,3.0,4,1
austin,70352657,78732,2,True,2007,10890.0,3338,4.0,4,2
austin,83824117,78724,2,True,2012,5401.0,2043,3.0,4,2
austin,29375843,78750,2,False,1971,16117.2,4152,4.0,4,2
austin,121720638,78717,0,True,2014,6185.0,3098,4.0,4,2
austin,111962880,78737,5,True,2010,12632.4,3490,3.0,4,1
austin,58298766,78750,0,True,1983,4138.0,1700,3.0,3,2
austin,29390614,78725,0,False,1939,41817.6,864,2.0,3,1
austin,124843624,78725,0,True,2014,6194.0,1020,2.0,2,1
austin,29344640,78746,0,True,1993,6098.0,2237,2.0,3,1
austin,29374343,78750,0,True,1976,16117.2,3450,3.0,4,2
austin,83817288,78733,0,True,2007,43560.0,4086,5.0,4,2
austin,96632633,78729,2,True,2013,5749.0,2361,4.0,4,2
austin,80084380,78737,4,True,2006,15681.6,6994,4.5,5,2
austin,29351764,78731,4,True,1983,6969.0,2169,3.0,3,2
austin,29344625,78746,2,True,1993,5662.0,3070,4.0,4,2
del valle,83826716,78617,0,True,2013,6098.0,1745,3.0,4,2
austin,29375841,78750,0,True,1977,14374.8,2971,3.0,4,1
austin,63357118,78724,0,True,2004,5749.0,1326,2.0,3,1
austin,64760786,78733,2,True,2004,13068.0,3373,4.0,4,2
austin,29363263,78750,2,True,1991,14810.4,3175,3.0,4,2
austin,29374341,78750,0,True,1975,14810.4,3651,4.0,5,2
del valle,70348711,78617,0,True,2005,6969.0,2322,3.0,4,2
austin,70344611,78724,0,True,2005,6969.0,1650,2.0,4,1
austin,29355995,78730,2,True,1986,63597.6,3528,4.0,4,1
austin,145656536,78744,0,True,2015,4791.0,1297,2.0,3,1
austin,29368341,78759,0,True,1994,12632.4,3814,3.0,4,2
austin,79980150,78732,0,True,2006,128502.0,4761,4.0,4,1
austin,89547475,78733,2,False,2008,12632.4,3324,4.0,4,2
austin,70344601,78724,2,True,2006,5749.0,1326,2.0,3,1
austin,88026632,78717,2,True,2005,5415.0,2129,3.0,3,2
austin,83821607,78724,2,True,2014,6534.0,1412,2.0,3,1
austin,29346478,78746,0,False,1987,18730.8,900,1.0,1,1
austin,29376486,78726,0,True,1989,8581.0,2460,3.0,3,2
austin,145658599,78725,0,True,2016,6194.0,1100,2.0,2,1
del valle,70334702,78617,0,True,2005,6011.0,2912,3.0,4,2
austin,120900784,78732,0,True,2013,9975.0,3601,4.0,5,2
austin,241931375,78739,0,True,2017,9713.0,3141,3.0,4,2
austin,111373603,78724,2,True,2014,5445.0,1922,3.0,3,2
austin,29351759,78731,0,True,1983,6141.0,1603,2.0,2,1
austin,29376340,78750,2,True,1979,35719.2,4873,4.0,4,2
austin,29344612,78746,6,True,1997,38768.4,8286,6.0,5,2
austin,94641643,78734,0,True,2012,23522.4,300,2.0,2,1
austin,29370338,78759,0,True,1986,17424.0,2142,2.0,3,1
austin,29343783,78733,0,True,1983,38332.8,1379,2.0,3,1
austin,70326602,78724,2,True,2006,9147.0,2070,3.0,3,1
austin,121722127,78717,0,True,2015,5998.0,2386,3.0,3,1
austin,58300337,78726,0,True,2001,8407.0,4160,3.0,4,2
del valle,145658189,78617,0,True,2015,6185.0,2281,3.0,3,2
austin,83817756,78730,3,True,2004,53578.8,5143,4.0,4,2
austin,251035529,78744,2,True,2019,7165.0,2458,3.0,4,2
austin,80076872,78737,0,True,2006,9583.0,2843,3.0,4,1
austin,29346603,78730,0,True,1984,49658.4,2832,2.0,4,2
austin,145652601,78724,0,True,2015,6011.0,1623,3.0,3,2
austin,124839587,78724,1,True,2015,6403.0,1301,2.0,3,1
austin,29356252,78730,0,False,1994,136342.8,4427,4.0,3,2
austin,29340828,78746,0,True,2002,83635.2,7068,7.0,6,1
austin,83819142,78732,2,True,2007,9539.0,3320,3.0,4,2
austin,29372336,78750,0,True,1990,11761.2,2766,4.0,4,1
austin,29344597,78746,2,True,1990,14374.8,2244,2.0,2,2
austin,111371135,78732,3,True,2011,13068.0,4398,4.0,5,2
austin,29336773,78733,3,True,1994,13068.0,3986,5.0,4,2
austin,111970996,78717,0,True,2011,5488.0,2179,3.0,3,2
austin,124838251,78726,0,True,2014,8276.0,2515,3.0,4,2
austin,70344587,78724,1,True,2006,5749.0,1117,2.0,3,1
del valle,83831657,78617,0,True,2007,4312.0,1992,3.0,4,2
austin,29344594,78746,0,True,1991,25700.4,3593,5.0,5,2
austin,70326592,78724,2,True,2007,6229.0,1784,3.0,3,2
austin,70344584,78724,0,True,2006,5749.0,867,1.0,2,1
austin,29343489,78746,2,True,1991,16988.4,3785,4.0,4,2
austin,145657523,78744,0,True,2015,6011.0,1465,2.0,3,1
austin,88022108,78717,2,True,2004,5096.0,1829,3.0,3,2
del valle,58311653,78617,0,True,2001,5793.0,2035,3.0,3,2
austin,125903592,78730,0,True,2019,17424.0,3821,4.0,4,1
austin,83833584,78724,0,True,2007,7230.0,1915,2.0,3,1
austin,29346588,78746,3,True,1996,26571.6,4169,4.0,5,2
del valle,124836616,78617,2,True,2014,5532.0,1695,2.0,3,1
austin,29377331,78750,2,True,1999,11325.6,2312,2.0,4,1
austin,29356245,78730,2,True,1994,64468.8,3234,4.0,4,2
austin,241933019,78744,2,True,2016,7710.0,2705,3.0,4,2
austin,125806578,78725,0,True,2014,4356.0,1950,3.0,4,2
austin,29344587,78746,0,True,1991,33541.2,4229,5.5,4,2
austin,64872828,78726,0,True,2004,9104.0,3210,3.0,4,2
austin,80092865,78739,0,True,2007,13068.0,4619,4.0,4,2
austin,29350245,78731,2,True,1981,7797.0,3028,3.0,4,2
austin,70344565,78724,0,True,2006,6926.0,1443,2.0,3,1
austin,29372826,78750,2,True,1977,12196.8,2593,2.0,3,1
austin,80075865,78737,0,True,2006,10890.0,2843,3.0,4,1
del valle,70356608,78617,0,True,2005,5662.0,1036,1.0,3,1
austin,70344560,78724,0,True,2006,6054.0,1952,3.0,4,2
austin,29346581,78746,3,True,1998,47044.8,6673,7.0,6,2
austin,29372825,78750,2,True,1977,12196.8,3070,3.0,4,2
austin,28593363,78737,0,True,1998,218671.2,2135,2.0,3,1
austin,29347495,78730,0,True,1993,158994.0,2835,3.0,4,1
austin,83821258,78732,0,True,2011,10454.0,3522,4.0,4,2
del valle,80100595,78617,0,True,2007,8363.0,2515,3.0,4,2
austin,121655053,78725,2,True,2013,9147.0,1488,2.0,3,1
austin,29372821,78750,0,True,1977,12196.8,3257,3.0,4,2
del valle,63228478,78617,0,True,2004,4965.0,1278,2.0,3,1
austin,29361232,78750,0,True,1989,9713.0,2409,2.0,3,1
austin,29346757,78733,2,True,1970,18730.8,3026,4.0,4,2
austin,2082574040,78724,0,True,2018,8799.0,2095,3.0,4,2
del valle,69809089,78617,0,True,2006,6011.0,1915,2.0,4,1
austin,96637819,78729,0,True,2012,5662.0,2624,4.0,4,2
austin,29343756,78733,0,True,1983,20473.2,4100,5.0,5,3
austin,2142506230,78730,0,True,2006,54450.0,4813,4.0,5,1
austin,119622361,78737,1,True,2018,15681.6,3599,4.0,5,2
austin,80093540,78724,0,True,2017,5924.0,1422,2.0,3,1
austin,64517755,78733,0,True,2005,10890.0,2593,3.0,3,2
del valle,63838089,78617,4,True,2004,5749.0,1589,3.0,3,2
austin,88016575,78717,3,True,2008,8581.0,3245,4.0,5,2
austin,29375817,78750,0,True,1976,13068.0,2381,3.0,4,2
austin,64884229,78730,3,False,2005,127630.8,3563,5.0,4,3
