zpid,city,zipcode,latitude,longitude,yearBuilt,latestPrice,latest_salemonth,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms
121658529,austin,78723,30.30077934,-97.70079803,2014,524995,8,1219,2126,5,4,4
29405529,austin,78723,30.31365776,-97.70329285,1954,330000,3,7187,1120,5,2,3
83125521,austin,78723,30.29404449,-97.70204926,2008,529000,5,2047,1900,6.666666667,3,3
83125519,austin,78723,30.2940464,-97.70220947,2008,544000,3,2570,2020,6.666666667,3,3
29403519,austin,78751,30.30870438,-97.72386932,1936,610000,11,9583,1148,7.333333333,2,3
29398485,austin,78751,30.29683685,-97.72027588,1940,695000,12,6751,2260,7.333333333,3,4
29405479,austin,78723,30.31092644,-97.70202637,1954,389900,6,7318,1140,5,2,3
29402004,austin,78723,30.30996513,-97.69577026,1955,419000,12,8189,1436,5,2,3
29402000,austin,78723,30.3087368,-97.69626617,1954,343000,12,7405,879,5,2,2
29412894,austin,78752,30.32618332,-97.6811676,1978,169950,4,5662,1791,2.666666667,3,3
29412881,austin,78752,30.32605743,-97.68152618,1977,210000,3,5706,1658,2.666666667,2,3
29420880,austin,78753,30.34720421,-97.69134521,1964,350000,2,7448,2156,4,2,4
29412878,austin,78752,30.32619667,-97.68170929,1977,112000,9,5706,1822,2.666666667,3,3
29420972,austin,78753,30.34620667,-97.68920135,1978,205000,12,9539,1822,4,3,4
29413863,austin,78752,30.32937813,-97.68441772,1971,399900,6,9365,2018,2.666666667,2,4
29413854,austin,78752,30.32892036,-97.68495941,1969,349900,4,13939.2,1616,2.666666667,2,4
29412854,austin,78752,30.32554245,-97.68254852,1975,240000,9,5684,1734,2.666666667,3,3
2091316347,austin,78752,30.32640076,-97.6933136,1965,249900,7,11761.2,1150,3.333333333,2,3
29412823,austin,78752,30.32574654,-97.68443298,1969,300000,6,12196.8,1547,2.666666667,2,3
29412814,austin,78752,30.32658768,-97.6841507,1970,160000,4,7318,1205,2.666666667,2,3
29412809,austin,78752,30.32697487,-97.68390656,1969,275000,5,6969,1336,2.666666667,2,3
29412777,austin,78752,30.32793427,-97.68492889,1969,339990,6,10323,1516,2.666666667,2,3
29419776,austin,78754,30.34378815,-97.67285919,1962,140000,9,12196.8,1346,4.333333333,1,2
29419773,austin,78754,30.34319305,-97.67324066,1961,389000,9,13939.2,1665,4.333333333,3,3
29412756,austin,78752,30.3272934,-97.68289948,1969,315000,1,9016,1489,2.666666667,2,4
29412749,austin,78752,30.32739639,-97.69390106,1967,225000,6,8886,2740,3.333333333,4,6
29419725,austin,78753,30.34717941,-97.68693542,1979,279000,5,8537,1914,4,3,4
29419724,austin,78753,30.34682465,-97.68709564,1980,430000,8,10454,1764,4,2,3
29411193,austin,78723,30.32214355,-97.67292786,1967,399999,11,15681.6,1877,2.333333333,2,3
29419665,austin,78753,30.34364891,-97.69051361,1979,393800,2,7492,1795,4,3,3
29419664,austin,78753,30.34380913,-97.69039154,1979,395000,6,7666,1717,4,2,3
29419659,austin,78753,30.34464455,-97.68971252,1979,365000,9,12196.8,1805,4,2,3
29411154,austin,78723,30.3222599,-97.67446136,1967,519000,5,9408,2129,2.333333333,3,4
29411138,austin,78723,30.32345772,-97.67505646,1968,478000,5,12196.8,1594,2.333333333,2,3
29412113,austin,78752,30.32500267,-97.68572235,1978,219000,9,1894,1234,2.666666667,3,2
29419558,austin,78753,30.34345627,-97.69390869,1970,425000,6,13068,2216,4,2,4
29419556,austin,78753,30.34383965,-97.69347382,1968,229900,7,18730.8,2040,4,2,3
29419553,austin,78753,30.34458733,-97.69373322,1971,315000,10,12196.8,1784,4,2,3
29411053,austin,78723,30.32216263,-97.67622375,1970,374900,6,10018,1643,2.333333333,2,4
29415520,austin,78752,30.33477211,-97.69302368,1999,82900,12,8232,1221,3.333333333,2,3
29412011,austin,78752,30.32508659,-97.68584442,1972,180000,1,5684,1750,2.666666667,3,3
29419510,austin,78753,30.34617805,-97.69348907,1964,267000,11,9147,1744,4,3,3
29419504,austin,78753,30.34563255,-97.69338989,1969,435000,6,11325.6,2350,4,3,4
2091327500,austin,78752,30.32637787,-97.6933136,1965,215000,6,11761.2,1150,3.333333333,2,3
29409975,austin,78723,30.31803894,-97.69167328,1959,300000,8,8712,1580,3,2,4
29407475,austin,78723,30.31220055,-97.6685791,1961,399900,9,7187,1537,3.333333333,2,4
29402475,austin,78723,30.30583572,-97.68254852,1962,166000,5,7753,1449,5,2,3
29407472,austin,78723,30.31419182,-97.66725159,1998,165000,2,8276,1458,3.333333333,3,3
29408471,austin,78723,30.31464577,-97.66875458,1964,210000,9,7230,1200,3.333333333,2,3
29404468,austin,78723,30.31142807,-97.66998291,1967,349900,6,22215.6,1944,3.333333333,2,3
29410965,austin,78723,30.32126427,-97.67823792,1968,535000,10,13068,2098,2.333333333,2,4
29407463,austin,78723,30.31350517,-97.66859436,1961,299900,2,7230,1040,3.333333333,2,3
29404463,austin,78723,30.3116188,-97.66877747,1967,305000,10,12196.8,1853,3.333333333,2,3
29408460,austin,78723,30.31700134,-97.67405701,1967,499900,11,9757,1705,2.333333333,2,3
29410957,austin,78723,30.32009125,-97.67882538,1966,174900,5,17859.6,1914,2.333333333,2,3
29407956,austin,78723,30.31765747,-97.68964386,1947,730000,9,39204,1503,3,1,2
29400955,austin,78723,30.30226517,-97.67697144,1968,320000,7,9583,1584,3,2,4
29407954,austin,78723,30.31855392,-97.68873596,1945,47500,12,5270,737,3,0,2
29409952,austin,78723,30.31964684,-97.69381714,1963,265000,3,10672,1580,3,2,3
29399942,austin,78723,30.30474663,-97.68730927,1959,425000,7,10018,1821,5,2,3
29400935,austin,78723,30.30050659,-97.67848206,1965,575000,6,9147,2251,3,3,4
29399930,austin,78723,30.30431747,-97.68814087,1959,340000,2,6446,1051,5,1,3
2082146929,austin,78723,30.30772209,-97.67681122,1963,389900,12,9408,1617,3,2,4
29399929,austin,78723,30.30439758,-97.68840027,1959,469900,1,10846,1624,5,2,3
29408496,austin,78723,30.31412888,-97.67073822,1962,299900,7,9147,976,3.333333333,1,3
29402425,austin,78723,30.30704308,-97.68520355,1962,320000,8,8450,1492,5,2,3
29400923,austin,78723,30.30098152,-97.67907715,1965,399000,5,8973,1316,3,2,3
29402420,austin,78723,30.30682564,-97.68482971,1965,499000,12,7623,2378,5,3,4
29408418,austin,78723,30.31812859,-97.67839813,1965,439900,4,9888,1846,2.333333333,2,3
29408413,austin,78723,30.31351471,-97.67677307,1965,420000,3,9931,1820,2.333333333,2,3
29405908,austin,78723,30.31302834,-97.67782593,1971,126900,2,3859,1236,2.333333333,3,3
29404407,austin,78723,30.30523872,-97.67227936,1971,99900,11,10759,2251,3,4,4
29405906,austin,78723,30.31378937,-97.6786499,1971,190000,7,3920,1239,2.333333333,3,3
72508898,austin,78723,30.31522179,-97.67271423,1965,379000,12,8145,1460,3.333333333,3,3
29408398,austin,78723,30.31432724,-97.67593384,1967,499000,4,21344.4,2058,2.333333333,2,4
241931891,austin,78723,30.30933571,-97.67288971,1969,245000,9,3702,925,3.333333333,1,2
29404389,austin,78723,30.30681801,-97.67225647,1970,429900,8,8058,1854,3,2,3
29407387,austin,78723,30.3127346,-97.67269897,1971,535000,10,10280,2100,3.333333333,2,3
29402375,austin,78723,30.30583382,-97.68521881,1960,489900,10,8450,2303,5,2,4
111972870,austin,78723,30.31306076,-97.68661499,1962,375000,3,9639,1440,3,2,4
29404370,austin,78723,30.30687904,-97.6713028,1970,459900,4,10236,1909,3,2,3
29407362,austin,78723,30.3127594,-97.68744659,1964,399900,7,7710,1734,3,2,3
29407361,austin,78723,30.31296349,-97.68745422,1965,340000,4,8712,1633,3,2,3
29407359,austin,78723,30.31339073,-97.68730927,1967,309900,2,10323,2518,3,3,3
29407357,austin,78723,30.31337738,-97.68212128,1958,339900,7,8015,1353,3,2,3
29404356,austin,78723,30.30620384,-97.67324829,1967,399000,5,8668,2188,3,3,4
29407351,austin,78723,30.31280518,-97.68283844,1958,459900,12,8712,1478,3,3,3
29404351,austin,78723,30.30704308,-97.67271423,1983,299900,6,9321,1589,3,2,3
83833345,austin,78723,30.32011032,-97.67433929,1971,489000,3,10497,2588,2.333333333,3,4
29405845,austin,78723,30.31004524,-97.68218994,1961,300000,5,9496,1170,3,2,4
29407342,austin,78723,30.31206894,-97.68335724,1958,424000,6,8232,1650,3,2,3
29404341,austin,78723,30.30663109,-97.67436981,1968,470000,10,9975,1801,3,2,3
29408333,austin,78723,30.31501579,-97.67767334,1962,390000,2,11761.2,1582,2.333333333,2,4
29399860,austin,78723,30.30216599,-97.68781281,1959,309000,12,8058,990,5,2,3
29405832,austin,78723,30.30908012,-97.68331909,1948,600000,4,18730.8,800,3,1,2
29402327,austin,78723,30.30454063,-97.686409,1959,139900,3,11761.2,1255,5,2,3
29408326,austin,78723,30.3131485,-97.67877197,1970,115000,10,13503.6,1020,2.333333333,2,3
29408322,austin,78723,30.31968117,-97.68336487,1962,370000,4,10018,1709,2.333333333,2,3
29408320,austin,78723,30.32031631,-97.68302917,1962,349900,9,10105,1686,2.333333333,2,4
29402319,austin,78723,30.30844688,-97.68360901,1971,300000,10,3484,1320,5,2,2
29408306,austin,78723,30.31650734,-97.68038177,1966,310000,1,16988.4,1512,2.333333333,3,3
29408298,austin,78723,30.31571388,-97.6805954,1962,475000,5,22215.6,1616,2.333333333,2,3
29409989,austin,78723,30.31730652,-97.69296265,1958,435900,12,9321,1338,3,2,3
29408293,austin,78723,30.31929398,-97.68014526,1961,599900,7,13503.6,2460,2.333333333,4,5
64756788,austin,78723,30.31980133,-97.6843338,2018,570000,8,8450,2482,2.333333333,3,4
29404287,austin,78723,30.31043625,-97.67399597,1964,389000,9,13068,1557,3.333333333,2,3
29399786,austin,78723,30.30066681,-97.68661499,1959,315000,11,10454,1050,5,2,2
29404281,austin,78723,30.30913162,-97.67464447,1953,209900,2,14374.8,1648,3.333333333,2,3
29408279,austin,78723,30.31749725,-97.68135834,1961,417500,3,22215.6,1750,2.333333333,2,4
29397770,austin,78723,30.29480743,-97.68590546,1960,365000,3,13939.2,1248,5,1,3
29408268,austin,78723,30.31892967,-97.68115234,1962,426500,9,9408,1343,2.333333333,2,3
29408767,austin,78723,30.31583405,-97.66624451,1986,310500,9,7013,1174,3.333333333,2,3
29408263,austin,78723,30.31806946,-97.6816864,2005,429900,10,9060,2070,2.333333333,2,4
29408251,austin,78723,30.31769562,-97.68336487,1962,399950,8,6969,1522,2.333333333,2,4
29408250,austin,78723,30.31768036,-97.68312836,1960,449500,3,6751,1588,2.333333333,2,3
29408749,austin,78723,30.31686783,-97.66569519,1970,474900,10,11325.6,2002,3.333333333,3,4
29402243,austin,78723,30.30324936,-97.69127655,1968,477900,12,7797,1526,5,2,3
29407232,austin,78723,30.31284142,-97.6842804,1958,379900,6,8712,1306,3,2,3
29398731,austin,78723,30.29710579,-97.67707825,1967,447500,1,11761.2,2060,3,2,3
29408229,austin,78723,30.31933975,-97.68199158,1961,309900,11,8102,2076,2.333333333,3,3
29407227,austin,78723,30.31380463,-97.68476105,1958,469000,12,9452,1950,3,2,5
29402227,austin,78723,30.30732536,-97.68964386,1968,447900,6,10105,1718,5,2,3
29402224,austin,78723,30.30643463,-97.68919373,1968,409000,1,9931,1451,5,2,3
29400223,austin,78723,30.29710579,-97.68306732,1967,439900,10,8189,1410,3,2,3
29402489,austin,78723,30.30584145,-97.68152618,1962,145000,1,9321,1420,5,2,3
29402721,austin,78723,30.30717468,-97.66604614,1971,390000,3,8799,1349,3.333333333,2,3
29398721,austin,78723,30.29671478,-97.67681885,1966,469950,12,9583,1480,3,2,3
29402218,austin,78723,30.30579376,-97.68800354,1960,284995,3,9452,1518,5,2,3
29405717,austin,78723,30.30873871,-97.69062042,1961,375000,10,7927,1212,5,2,3
29400217,austin,78723,30.29704857,-97.68431854,1970,399900,7,7405,1577,3,2,3
64641716,austin,78723,30.3057003,-97.67279816,2004,79900,6,7187,1492,3,2,4
29410216,austin,78723,30.31957054,-97.66675568,1984,510000,7,7753,2952,3.333333333,4,8
29398714,austin,78723,30.29569244,-97.67776489,1966,285000,1,13503.6,1354,3,2,3
29410210,austin,78723,30.31830788,-97.66675568,1970,263900,7,9147,1948,3.333333333,3,4
29410209,austin,78723,30.31819153,-97.66654968,1970,399000,2,9670,1911,3.333333333,2,4
29400209,austin,78723,30.29804611,-97.6836319,1967,424950,11,9016,1534,3,2,3
29408206,austin,78723,30.32014656,-97.68255615,1964,335000,3,7492,1475,2.333333333,3,3
29405705,austin,78723,30.31067657,-97.69189453,1957,179900,6,8929,1900,5,2,4
29405703,austin,78723,30.31087112,-97.69231415,1958,425000,6,9060,1968,5,2,3
29398700,austin,78723,30.29688072,-97.67834473,1965,259900,10,7971,944,3,1,3
29408699,austin,78723,30.3174572,-97.67043304,1965,353000,4,8102,1341,3.333333333,2,3
29398698,austin,78723,30.2965126,-97.67830658,1965,379900,4,8189,2006,3,2,4
29408488,austin,78723,30.31408882,-97.66977692,1961,329900,10,7274,962,3.333333333,1,3
29410196,austin,78723,30.3204689,-97.66985321,1969,345899,9,10280,1594,3.333333333,2,3
29408195,austin,78723,30.31879616,-97.68424225,1960,325000,9,6621,1242,2.333333333,2,3
29407194,austin,78723,30.31214905,-97.68534088,1985,228000,11,3441,1205,3,3,2
29411188,austin,78723,30.3212204,-97.67212677,1967,429000,11,23522.4,1895,2.333333333,2,4
29411186,austin,78723,30.32073784,-97.67238617,1967,379000,7,16552.8,2106,2.333333333,3,4
29402685,austin,78723,30.30552673,-97.664505,1972,320000,5,7100,1481,3.333333333,2,3
29398684,austin,78723,30.29598999,-97.67665863,1967,350000,12,7405,1307,3,2,3
29402677,austin,78723,30.30522346,-97.66410828,1972,379899,3,8668,1415,3.333333333,2,3
29398676,austin,78723,30.29487228,-97.67786407,1967,290000,4,8276,1445,3,2,4
29405675,austin,78723,30.31122208,-97.69399261,1960,450000,9,11761.2,1334,5,2,3
29407486,austin,78723,30.31238937,-97.66664124,1966,459900,4,8929,2210,3.333333333,3,4
29404169,austin,78723,30.30932045,-97.68641663,1963,550000,7,8537,1700,5,3,3
29400169,austin,78723,30.29958153,-97.68115234,1962,419950,4,7405,1153,3,2,3
29411167,austin,78723,30.32155228,-97.67327118,1968,469000,6,9975,1814,2.333333333,2,4
29404166,austin,78723,30.30990028,-97.68628693,1963,465000,6,9104,1464,5,2,3
29400163,austin,78723,30.29935265,-97.68479919,1959,415000,10,8712,1417,3,2,3
29400161,austin,78723,30.29968834,-97.68480682,1959,419000,11,7535,1156,3,2,3
29405660,austin,78723,30.30921173,-97.6934433,1957,425000,4,11761.2,1859,5,2,3
29408155,austin,78723,30.31708717,-97.68479156,1960,395000,7,10890,1342,2.333333333,2,3
29408654,austin,78723,30.31609344,-97.6679306,1963,479900,6,7187,2149,3.333333333,3,4
29404154,austin,78723,30.31081963,-97.68727112,1966,390000,8,10890,1670,5,2,4
29398653,austin,78723,30.29785919,-97.67711639,1965,359900,7,8581,1272,3,2,3
29405650,austin,78723,30.3138504,-97.69345093,1956,429000,9,8973,1300,3,2,3
29398649,austin,78723,30.29773903,-97.67610931,1966,275000,2,9626,1273,3,2,2
29398648,austin,78723,30.2979393,-97.6759491,1967,375000,12,8886,1559,3,2,4
29411146,austin,78723,30.32098961,-97.6733017,1968,326000,3,7840,1752,2.333333333,2,4
29408143,austin,78723,30.31802559,-97.69063568,1959,380000,6,8712,1442,3,2,4
29410142,austin,78723,30.31919479,-97.67216492,1968,290000,7,10585,1752,2.333333333,2.5,3
29408440,austin,78723,30.31708908,-97.67716217,1968,405000,11,8494,1665,2.333333333,2,3
29410141,austin,78723,30.3168869,-97.66689301,1970,199000,7,10280,2286,3.333333333,3,4
29410139,austin,78723,30.3170929,-97.66731262,1970,315000,7,10802,1922,3.333333333,2,3
29410136,austin,78723,30.31739616,-97.66794586,1970,459000,6,10236,1702,3.333333333,2,3
29402135,austin,78723,30.30842972,-97.69186401,1959,475000,9,8668,1440,5,2,3
29404132,austin,78723,30.30688286,-97.68795776,1961,119900,11,10367,1420,5,2,3
29408128,austin,78723,30.31745911,-97.69129181,1958,350000,5,9016,1698,3,2,3
29402625,austin,78723,30.30351448,-97.6787262,1966,179000,11,7797,1457,3,2,3
29404123,austin,78723,30.30776024,-97.68914795,1961,229900,7,10236,1735,5,2,3
29410984,austin,78723,30.32186317,-97.67913818,1965,350000,3,11761.2,1590,2.333333333,2,3
29402121,austin,78723,30.30866623,-97.69265747,1960,412000,8,10105,1494,5,2,3
29400118,austin,78723,30.30146599,-97.68148804,1962,309900,2,8886,1372,3,1,3
29408617,austin,78723,30.31587219,-97.67127991,1964,465000,7,8450,1815,3.333333333,2,4
29408113,austin,78723,30.31552505,-97.68624115,1956,329900,2,7187,1227,3,2,3
29404484,austin,78723,30.31083298,-97.66757202,1966,252000,8,11761.2,2336,3.333333333,2,4
29398609,austin,78723,30.29786682,-97.67972565,1963,159000,3,7884,1188,3,2,3
29404108,austin,78723,30.30850983,-97.68704224,1964,575000,4,35283.6,1560,5,2,3
29402606,austin,78723,30.30578232,-97.67949677,1971,515000,11,7840,3808,3,0,0
29409982,austin,78723,30.31744385,-97.6924057,1959,415000,8,9583,1318,3,2,3
29404103,austin,78723,30.30745316,-97.68612671,1965,455000,7,13068,1659,5,2,3
29404101,austin,78723,30.30711365,-97.68618011,1964,399900,11,8102,1654,5,2,3
29410098,austin,78723,30.31945419,-97.66798401,1969,419900,2,11761.2,1837,3.333333333,2,3
29404096,austin,78723,30.30770302,-97.68574524,1963,299000,2,9147,1229,5,2,3
29400095,austin,78723,30.30029869,-97.68305206,1956,404900,3,9147,2065,3,3,4
29400135,austin,78723,30.30006981,-97.68190002,1962,417500,12,8668,1206,3,2,3
29408591,austin,78723,30.3159256,-97.67163086,1966,260000,2,7013,2430,3.333333333,3,4
29408589,austin,78723,30.31565857,-97.67195129,1966,309000,11,7405,1664,3.333333333,3,3
29408088,austin,78723,30.31446075,-97.68838501,1958,297000,3,8276,888,3,1,2
29404087,austin,78723,30.30920982,-97.68721771,1968,450000,7,9539,1611,5,2,3
29410085,austin,78723,30.31879807,-97.67060089,1969,454400,3,10890,2016,3.333333333,3,4
29410078,austin,78723,30.31838226,-97.67049408,1964,395000,6,11325.6,1516,3.333333333,2,4
29404078,austin,78723,30.31027794,-97.68917847,1963,318000,2,8058,800,5,1,2
29398574,austin,78723,30.2992897,-97.67893982,1966,335000,5,16552.8,2061,3,2,4
29398572,austin,78723,30.29905891,-97.67936707,1968,329000,2,8712,1381,3,2,3
29402569,austin,78723,30.3019371,-97.67973328,1964,419950,12,10454,1304,3,2,3
29402565,austin,78723,30.30117989,-97.67998505,1966,440500,7,9583,1497,3,2,3
68519564,austin,78723,30.31240463,-97.68506622,1985,215000,10,6534,1205,3,3,2
29404064,austin,78723,30.30845451,-97.68760681,1964,325000,9,11325.6,1600,5,2,3
29404062,austin,78723,30.30806541,-97.68785095,1961,399000,9,8712,1450,5,2,3
69804561,austin,78723,30.31523895,-97.66970062,1962,359900,3,7361,1364,3.333333333,2,3
29411059,austin,78723,30.32085991,-97.67616272,1971,379500,6,14810.4,1694,2.333333333,1.7,3
29408558,austin,78723,30.31471252,-97.67232513,1966,489900,3,8276,2055,3.333333333,3,4
29411057,austin,78723,30.32126427,-97.67657471,1970,365000,9,22651.2,1985,2.333333333,3,4
29410055,austin,78723,30.31924248,-97.68462372,1960,169000,8,10193,1217,2.333333333,2,3
29407549,austin,78723,30.31469345,-97.66692352,1996,329900,4,8102,1078,3.333333333,2,3
29407543,austin,78723,30.31460381,-97.6664505,1995,225000,10,7448,1913,3.333333333,3,4
144255041,austin,78723,30.30520439,-97.67250061,1971,395600,6,11325.6,2249,3,4,4
29408041,austin,78723,30.31421089,-97.68756866,1956,310000,1,7424,1025,3,1,3
29408039,austin,78723,30.31444168,-97.68708038,1957,350000,8,12196.8,1332,3,2,3
29402536,austin,78723,30.30335617,-97.68024445,1962,435000,7,9583,1653,3,3,4
29407978,austin,78723,30.31818008,-97.68889618,1969,449000,11,7753,800,3,1,1
29402533,austin,78723,30.30313492,-97.67950439,1962,385000,5,9147,1580,3,2,3
29407532,austin,78723,30.31273842,-97.66582489,1968,375000,6,8145,1402,3.333333333,2,4
29408031,austin,78723,30.3158226,-97.68734741,1957,284900,4,7623,798,3,1,2
29399952,austin,78723,30.30089951,-97.68613434,1959,349900,10,8842,1141,5,2,3
29400027,austin,78723,30.29775047,-97.68470001,1959,299000,4,8433,1579,3,2.5,3
29400024,austin,78723,30.30415726,-97.68954468,1958,325000,3,8712,933,5,1,3
29408522,austin,78723,30.31370544,-97.66923523,1961,349900,4,10410,1056,3.333333333,2,3
29411021,austin,78723,30.31892586,-97.67755127,1964,400000,3,23522.4,1677,2.333333333,2,3
29407518,austin,78723,30.31150246,-97.66814423,1969,469900,8,8407,2144,3.333333333,3,4
29408015,austin,78723,30.31762123,-97.68688202,1959,269900,9,7318,932,3,1,3
29401015,austin,78723,30.30384827,-97.66636658,1984,419900,5,24829.2,1572,3.333333333,2,3
29405736,austin,78723,30.31015968,-97.69255829,1959,425000,6,8145,1367,5,2,3
29404006,austin,78723,30.3097496,-97.6857605,1965,449900,7,10018,1564,5,2,3
29408004,austin,78723,30.31630898,-97.68824005,1956,240000,5,8842,1645,3,2,3
29404004,austin,78723,30.30982208,-97.68511963,1963,620000,10,21344.4,3143,3,3,4
29400004,austin,78723,30.30349159,-97.68482971,1963,208000,2,7405,1615,5,3,4
