city,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasAssociation,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,parkingSpaces,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories
austin,78737,30.22249222,-97.93370819,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,397500,2,0,1,2,0,0,43560,2350,3.4,8,1655,18,2,4,1
austin,78737,30.23284531,-97.90974426,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,450000,1,0,3,1,3,2,9496,2358,3,8,1655,18,3,3,1
austin,78735,30.27763748,-97.88482666,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,3,2014,220500,7,0,5,2,0,0,42688.8,5000,5.766666667,5.666666667,1332,16,6,4,2
austin,78739,30.20033455,-97.9165802,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,349900,3,0,0,1,0,0,10297,2545,2.066666667,8.666666667,1664,18,2.5,3,1
austin,78736,30.24476051,-97.89051819,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1977,289997,4,0,2,1,0,0,14374.8,1316,3.366666667,6.666666667,1698,17,2,3,1
austin,78737,30.22669601,-97.93241882,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2012,745000,4,0,7,2,0,0,43560,3920,1.838295659,5.77869409,1237,15,4,4,2
austin,78737,30.19999886,-97.92365265,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,1991,749000,3,0,4,1,0,0,130680,2762,2.4,8,1655,18,3,4,1
austin,78735,30.28433037,-97.87469482,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1983,650000,11,0,5,1,1,1,32234.4,3354,5.4,5.666666667,1332,16,4,4,2
austin,78737,30.22166634,-97.92727661,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,925000,1,0,3,1,0,0,122839.2,4278,3.1,8,1655,18,4,6,2
austin,78735,30.27444077,-97.85567474,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,3,2001,1175000,5,0,6,4,0,0,71002.8,5034,4.3,5.666666667,1332,16,6,5,2
austin,78737,30.22748947,-97.93035889,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1970,550000,1,0,1,1,1,0,130244.4,2626,3.433333333,8,1655,18,2,4,1
austin,78735,30.25133514,-97.87922668,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2008,565000,4,0,4,2,0,0,10802,3354,3.733333333,6,1455,17,3,4,2
austin,78739,30.20002365,-97.91539764,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,3,2008,599990,1,0,7,3,0,1,14374.8,3008,1.966666667,8.666666667,1664,18,3,4,2
austin,78735,30.26929474,-97.88076782,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2018,2650000,4,0,3,0,0,0,50529.6,4647,5.4,5.666666667,1332,16,5,4,1
austin,78735,30.28490067,-97.87210846,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1992,999000,3,0,3,1,0,0,69260.4,3714,5.233333333,5.666666667,1332,16,3.5,4,2
austin,78737,30.22861862,-97.91900635,1.98,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,5,1982,799990,1,0,4,3,0,0,87555.6,3200,3.066666667,8,1655,18,3,4,2
austin,78736,30.24287987,-97.88671875,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1983,319999,1,0,0,3,0,0,15246,1446,3.166666667,6.666666667,1698,17,2,3,1
austin,78737,30.2019062,-97.92528534,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,2000,1100000,1,0,3,1,0,0,43560,4164,2.533333333,8,1655,18,3,4,2
austin,78739,30.20025635,-97.91771698,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,407171,6,0,3,1,0,0,8232,3201,2.133333333,8.666666667,1664,18,4,4,2
austin,78735,30.28354073,-97.87670135,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1988,1350000,2,0,4,2,3,2,65340,5323,5.466666667,5.666666667,1332,16,5,4,2
austin,78737,30.23342896,-97.90879059,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2013,490000,2,0,4,1,0,0,9147,3151,3,8,1655,18,3,4,2
austin,78735,30.25596619,-97.88358307,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,510000,3,0,2,1,0,0,8407,3034,4.1,6,1455,17,3,4,2
austin,78736,30.24025345,-97.90127563,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,559000,1,0,2,1,0,0,16117.2,2834,3.533333333,6.666666667,1660,17,3,4,2
austin,78737,30.22792244,-97.91012573,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1970,724900,2,2,5,1,5,1,83635.2,2955,2.766666667,8,1655,18,2,4,1
austin,78736,30.24570847,-97.89743042,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,339500,1,0,0,1,0,0,12632.4,2725,3.5,6.666666667,1660,17,2,3,2
austin,78737,30.2130127,-97.92123413,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,1999,8000,10,0,3,2,2,2,92347.2,5526,2.6,8,1655,18,5,6,2
austin,78736,30.24662209,-97.89684296,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2006,549900,2,0,2,2,2,5,15246,2820,3.433333333,6.666666667,1660,17,3,4,2
austin,78735,30.24335098,-97.87513733,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,449000,1,0,3,1,1,0,12632.4,2574,3.433333333,6,1455,17,3,4,2
austin,78736,30.24234962,-97.89365387,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2019,468956,1,0,2,2,1,1,9147,1596,3.5,6.666666667,1698,17,2,3,1
austin,78737,30.23151207,-97.91038513,1.98,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,3,2013,599000,2,0,3,2,0,0,9321,3614,2.933333333,8,1655,18,4,5,2
austin,78735,30.24841881,-97.87763977,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,524900,1,0,3,1,0,0,8058,2827,3.633333333,6,1455,17,4,4,2
austin,78735,30.26972961,-97.88158417,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Single Family,0,2014,2995000,3,0,1,3,0,0,43560,5550,5.466666667,5.666666667,1332,16,5,4,1
austin,78735,30.24935341,-97.88132477,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2010,545000,3,0,6,2,0,0,17859.6,3094,3.866666667,6,1455,17,4,5,2
austin,78737,30.21295547,-97.91613007,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1995,1100000,2,0,4,1,0,0,84070.8,4472,2.4,8,1655,18,6,5,2
austin,78736,30.24534607,-97.89688873,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2007,530000,5,0,3,2,2,1,9234,3545,3.4,6.666666667,1660,17,4,4,2
austin,78736,30.24485588,-97.89726257,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Vacant Land,0,2013,55000,1,0,0,1,0,0,28314,3624,3.4,6.666666667,1660,17,0,3,2
austin,78737,30.20230293,-97.96837616,2.01,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2011,499900,1,0,3,2,0,0,16117.2,2797,2.5,8,743,15,3,3,1
austin,78737,30.21530914,-97.92282104,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Single Family,0,2001,1698000,5,0,5,2,0,0,285753.6,9393,2.733333333,8,1655,18,8,6,3
austin,78735,30.24320602,-97.87430573,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2011,379900,3,0,2,2,0,0,12632.4,2288,3.366666667,6,1455,17,3,3,2
austin,78737,30.22118378,-97.90777588,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,1978,799500,4,0,7,2,0,0,43560,4391,2.433333333,8,1655,18,6,5,1
austin,78735,30.2802372,-97.87039185,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1983,925000,1,0,3,2,0,0,57063.6,3131,5.066666667,5.666666667,1332,16,3,4,1
austin,78737,30.22852325,-97.90874481,1.98,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,6,2012,995000,1,0,2,3,0,0,86248.8,4360,2.766666667,8,1655,18,4,5,2
austin,78735,30.25539017,-97.87958527,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Townhouse,2,2006,301000,4,0,4,2,0,0,13939.2,2231,3.833333333,6,1455,17,3,3,2
austin,78737,30.23287582,-97.91066742,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,450000,2,0,3,1,0,0,9452,2736,3,8,1655,18,3,4,1
austin,78737,30.23341942,-97.90900421,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2012,464900,4,0,1,2,0,0,8799,2839,3,8,1655,18,3,4,1
austin,78735,30.25569916,-97.88694763,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2005,550000,1,0,1,2,0,0,8407,3189,4.266666667,6,1455,17,4,5,2
austin,78737,30.21969795,-97.93785858,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2010,895000,1,0,3,1,3,2,250470,4266,3.533333333,8,1655,18,4,5,2
austin,78739,30.19906044,-97.91447449,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,549987,1,0,3,1,0,0,8799,3197,1.966666667,8.666666667,1664,18,4,4,2
austin,78736,30.24086761,-97.90059662,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2004,509000,6,0,3,2,0,0,8929,3580,3.5,6.666666667,1660,17,4,4,2
austin,78735,30.27089119,-97.865448,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2005,2590000,5,0,4,2,1,0,85377.6,7600,4.666666667,5.666666667,1332,16,7,5,2
austin,78739,30.19744301,-97.91919708,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,489900,2,0,4,3,0,0,9784,2574,2.2,8.666666667,1664,18,3,4,1
austin,78737,30.21532249,-97.96736145,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,329900,4,0,3,1,0,0,43560,1550,6.066666667,7,1640,17,2,4,1
austin,78735,30.26983643,-97.86581421,1.98,5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,5,2005,2250000,3,0,4,2,0,0,117612,6706,4.666666667,5.666666667,1332,16,6,5,2
austin,78737,30.2157402,-97.96809387,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,375000,3,0,4,1,0,0,43560,1586,6.166666667,7,1640,17,2,2,1
austin,78737,30.22454643,-97.93688965,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2004,610000,6,0,3,2,0,0,43560,2247,3.633333333,8,1655,18,2,4,1
austin,78739,30.19700623,-97.91495514,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,709900,2,0,3,1,0,0,24393.6,3124,1.966666667,8.666666667,1664,18,3,4,2
austin,78739,30.19891739,-97.91880798,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,489900,5,0,3,1,1,2,10105,2607,2.166666667,8.666666667,1664,18,3,3,1
austin,78735,30.26724625,-97.8812561,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2018,2995000,4,0,3,1,1,3,43560,5006,5.4,5.666666667,1332,16,6,4,1
austin,78737,30.23178291,-97.91140747,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2013,599000,2,0,3,2,2,2,8712,4128,2.966666667,8,1655,18,4,5,2
austin,78739,30.19820213,-97.92001343,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,580000,2,0,3,3,1,1,9408,2966,2.266666667,8.666666667,1664,18,3,4,2
austin,78737,30.23268127,-97.91075897,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,597000,1,0,4,1,1,1,9321,3271,3,8,1655,18,3,4,1
austin,78735,30.25063705,-97.8759613,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,519900,5,0,8,2,0,0,7013,3146,3.566666667,6,1455,17,3,4,2
austin,78735,30.26317787,-97.86666107,1.98,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,7,2006,4850000,3,0,2,3,0,0,454330.8,10011,4.666666667,5.666666667,1332,16,6,5,2
austin,78739,30.19997406,-97.9162674,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,659000,1,0,0,2,0,0,17859.6,3018,2.066666667,8.666666667,1664,18,3,4,2
austin,78739,30.19741631,-97.91730499,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,545000,5,0,3,1,0,0,9408,3186,2.1,8.666666667,1664,18,4,5,2
austin,78735,30.28296852,-97.8708725,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,1984,1349000,2,0,7,1,0,0,51400.8,4147,5.166666667,5.666666667,1332,16,5,5,2
austin,78735,30.26760483,-97.86669922,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,2002,3200000,1,0,4,1,0,0,130680,8015,4.666666667,5.666666667,1332,16,7,6,2
austin,78737,30.22082901,-97.95163727,1.98,5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,5,1970,475000,5,0,4,2,0,0,99316.8,1832,4.266666667,8,1655,18,2,3,1
austin,78735,30.25048065,-97.87893677,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2008,605000,1,0,1,2,0,0,13503.6,4066,3.7,6,1455,17,4,5,2
austin,78735,30.28348732,-97.86969757,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,1984,1100000,5,0,4,1,0,0,71002.8,2944,5.1,5.666666667,1332,16,4,3,1
austin,78735,30.28320122,-97.86937714,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,2,1984,699000,7,0,7,2,0,0,63162,3722,5.1,5.666666667,1332,16,4,4,2
austin,78735,30.27001762,-97.88012695,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2017,3349000,3,0,4,1,0,0,31363.2,6430,5.4,5.666666667,1332,16,7,5,1
austin,78739,30.19868851,-97.91921997,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2007,485000,6,0,2,2,0,0,9365,2545,2.2,8.666666667,1664,18,3,3,1
austin,78735,30.25683594,-97.88427734,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,339900,7,0,4,1,0,3,8712,2473,4.133333333,6,1455,17,3,3,2
austin,78737,30.2317009,-97.90971375,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2014,569000,1,0,3,1,0,0,13939.2,3398,2.9,8,1655,18,3,4,1
austin,78739,30.20001793,-97.91890717,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,379900,8,0,2,1,0,0,9104,3124,2.166666667,8.666666667,1664,18,3,4,2
austin,78735,30.24934769,-97.87683868,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,2007,555000,4,0,3,2,0,0,15246,3671,3.566666667,6,1455,17,4,4,2
austin,78739,30.19816971,-97.9146347,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2008,614900,1,0,3,1,0,0,12632.4,3229,1.933333333,8.666666667,1664,18,4,4,2
austin,78735,30.2597847,-97.86966705,1.98,4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Vacant Land,4,2013,583000,12,0,2,2,0,0,120225.6,8313,4.733333333,5.666666667,1332,16,0,0,2
austin,78735,30.26256561,-97.86840057,1.98,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Single Family,4,2006,3600000,6,0,8,2,0,0,91476,8512,4.733333333,5.666666667,1332,16,7,5,2
austin,78739,30.19950867,-97.91740417,1.98,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,2006,745000,2,0,4,1,0,1,16117.2,3392,2.066666667,8.666666667,1664,18,4,4,2
austin,78739,30.20037079,-97.91488647,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2009,485000,1,0,4,2,0,0,8145,2536,1.966666667,8.666666667,1664,18,3,3,1
austin,78739,30.19904327,-97.91758728,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,385000,3,0,1,3,1,0,9931,3114,2.1,8.666666667,1664,18,3,5,2
austin,78735,30.25853157,-97.87023163,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2006,1999000,8,0,4,2,0,0,87555.6,6041,4.733333333,5.666666667,1332,16,7,5,2
austin,78737,30.2212162,-97.91300201,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,3,2007,689000,6,0,8,2,0,0,44431.2,4790,2.6,8,1655,18,3.5,4,2
austin,78736,30.23739052,-97.8951416,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1980,336000,2,0,5,2,0,0,10149,1448,3.433333333,6.666666667,1698,17,2,3,1
austin,78735,30.24535942,-97.87995911,1.98,4,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,4,1989,199900,2,0,6,4,0,0,11325.6,1092,3.733333333,6,1455,17,1,2,2
austin,78735,30.26177788,-97.87171173,1.98,4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,4,2002,2765000,10,0,3,3,0,0,192099.6,7142,4.866666667,5.666666667,1332,16,9,6,2
austin,78737,30.22737122,-97.93539429,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Single Family,2,1998,709999,3,0,3,2,0,0,92782.8,3628,3.666666667,8,1655,18,4,5,2
austin,78735,30.25033569,-97.8755722,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,609000,2,0,8,2,0,0,9635,3940,3.5,6,1455,17,4,5,2
austin,78737,30.20755959,-97.96116638,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1978,599900,6,0,4,0,0,0,279219.6,3193,4.5,8,1655,18,3,4,1
austin,78735,30.25679779,-97.88296509,1.98,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,3,2006,499900,5,0,4,2,0,0,9583,3392,4.033333333,6,1455,17,4,4,2
austin,78735,30.24421883,-97.87561035,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2011,439000,1,0,3,1,0,0,12632.4,2276,3.433333333,6,1455,17,3,3,2
austin,78736,30.24166298,-97.89484406,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1985,368000,3,0,3,2,0,0,6446,1918,3.5,6.666666667,1698,17,3,3,2
austin,78735,30.28476715,-97.86243439,1.98,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,4,1998,1599000,3,0,3,2,0,0,40946.4,6113,4.8,5.666666667,1332,16,7,5,2
austin,78735,30.25067139,-97.87747192,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2007,669900,11,0,4,1,0,0,19166.4,4128,3.633333333,6,1455,17,4,4,1
austin,78748,30.17383385,-97.83560944,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Townhouse,2,1985,289900,1,0,2,2,0,0,7143,1050,1.8,5,1450,15,1.5,2,2
austin,78748,30.17031288,-97.83492279,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2018,408225,1,0,3,0,0,0,5749,1859,1.8,5,1450,15,4,3,2
austin,78748,30.17140961,-97.83579254,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,354995,3,0,5,1,0,0,6185,2168,1.766666667,5,1450,15,3,3,2
austin,78748,30.16697693,-97.83459473,1.98,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Family,2,2015,299000,3,0,7,2,0,0,6534,1792,1.833333333,5,1450,15,3,3,2
austin,78748,30.17953682,-97.83184814,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1984,289999,3,0,4,1,0,0,6446,1759,1.866666667,5,1450,15,2,3,2
austin,78748,30.17463303,-97.8423233,1.98,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,1985,334900,3,0,4,2,0,0,14374.8,1636,1.833333333,5,1450,15,2,3,1
austin,78748,30.1674633,-97.83706665,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2002,342500,4,0,3,1,0,0,7405,2086,1.8,5,1450,15,3,3,2
austin,78748,30.16867447,-97.83817291,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2002,360000,5,0,3,1,0,0,9104,2310,1.8,5,1450,15,3,3,2
austin,78748,30.16897964,-97.83895874,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,315000,4,0,4,1,0,0,6969,2168,1.8,5,1450,15,3,3,2
austin,78748,30.1707077,-97.83581543,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,210000,7,0,3,1,0,0,6098,1945,1.8,5,1450,15,3,3,2
austin,78748,30.17166328,-97.83582306,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,325000,2,0,3,1,0,0,6098,1826,1.766666667,5,1450,15,2,3,1
austin,78748,30.17137146,-97.83208466,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1973,199999,2,0,1,1,0,0,12632.4,768,1.8,5,1450,15,1,2,1
austin,78748,30.16723061,-97.83573914,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2003,250000,4,0,3,2,0,0,6272,1945,1.833333333,5,1450,15,3,3,2
austin,78748,30.176157,-97.84236908,1.98,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Single Family,0,1984,299900,1,0,2,1,0,0,9104,1636,1.866666667,5,1450,15,2,3,1
austin,78748,30.1694622,-97.84400177,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Single Family,0,2008,354900,3,0,3,1,0,0,6229,2310,1.866666667,5,1450,15,3,4,1
austin,78748,30.17769623,-97.84336853,1.98,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,1,1983,304900,2,0,2,2,0,0,7143,1382,1.9,5,1450,15,2,3,1
austin,78748,30.1778698,-97.84335327,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1983,315000,2,0,3,1,0,0,8145,1281,1.9,5,1450,15,2,3,1
austin,78748,30.16874695,-97.84401703,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,226900,6,0,4,1,0,1,7840,1945,1.866666667,5,1450,15,3,3,2
austin,78748,30.17078781,-97.83662415,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2004,319900,2,0,4,1,0,0,7230,2086,1.8,5,1450,15,3,3,2
austin,78748,30.17853928,-97.83172607,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,279000,3,0,3,1,3,1,5662,1214,1.866666667,5,1450,15,2,3,1
austin,78748,30.17874146,-97.83224487,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,285000,5,0,1,1,0,0,8232,1661,1.866666667,5,1450,15,2,3,1
austin,78748,30.17847633,-97.83213806,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1985,262000,3,0,2,1,0,0,7710,1177,1.866666667,5,1450,15,2,3,1
austin,78748,30.1675415,-97.83669281,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2003,299900,3,0,4,1,3,1,6664,1945,1.8,5,1450,15,3,3,2
austin,78748,30.18054962,-97.83647156,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1994,299900,9,0,3,1,0,0,7797,1777,1.9,5,1450,15,3,4,2
austin,78748,30.17860222,-97.84111023,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1993,250000,7,0,6,1,0,0,8232,1594,1.9,5,1450,15,2,3,1
austin,78748,30.17832947,-97.84176636,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1993,299900,2,0,4,1,0,0,6708,2334,1.866666667,5,1450,15,2.5,4,2
austin,78748,30.16694069,-97.84148407,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2005,399900,4,0,4,1,0,0,7405,2531,1.833333333,5,1450,15,3,4,2
austin,78748,30.16690063,-97.84287262,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2006,349900,2,0,5,2,0,1,7840,2185,1.866666667,5,1450,15,2,3,1
austin,78748,30.17770386,-97.84120178,1.98,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,1983,260000,3,0,2,0,0,0,7361,1250,1.866666667,5,1450,15,2,3,1
austin,78748,30.16720772,-97.84333038,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2006,400000,2,0,4,1,0,0,10018,2334,1.833333333,5,1450,15,2,4,1
austin,78748,30.16631317,-97.82669067,1.98,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Single Family,0,2009,289900,1,0,4,1,2,0,9583,1714,1.9,5,1450,15,3,3,2
austin,78748,30.16515732,-97.82523346,1.98,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Single Family,2,2007,245000,2,0,3,2,0,0,9757,1474,1.9,5,1450,15,3,3,2
